ObservationDate,Country.Region,Confirmed,Deaths,Recovered,
4/7/20,Belgium,22194,2035,4157,
4/8/20,Belgium,23403,2240,4681,
4/9/20,Belgium,24983,2523,5164,
4/10/20,Belgium,26667,3019,5568,
4/11/20,Belgium,28018,3346,5986,
4/12/20,Belgium,29647,3600,6463,
4/13/20,Belgium,30589,3903,6707,
4/14/20,Belgium,31119,4157,6868,
4/15/20,Belgium,33573,4440,7107,
4/16/20,Belgium,34809,4857,7562,
4/17/20,Belgium,36138,5163,7961,
4/18/20,Belgium,37183,5453,8348,
4/19/20,Belgium,38496,5683,8757,
4/20/20,Belgium,39983,5828,8895,
4/21/20,Belgium,40956,5998,9002,
3/23/20,Belize,1,0,0,
3/24/20,Belize,1,0,0,
3/25/20,Belize,2,0,0,
3/26/20,Belize,2,0,0,
3/27/20,Belize,2,0,0,
3/28/20,Belize,2,0,0,
3/29/20,Belize,2,0,0,
3/30/20,Belize,3,0,0,
3/31/20,Belize,3,0,0,
4/1/20,Belize,3,0,0,
4/2/20,Belize,3,0,0,
4/3/20,Belize,4,0,0,
4/4/20,Belize,4,0,0,
4/5/20,Belize,5,0,0,
4/6/20,Belize,7,1,0,
4/7/20,Belize,7,1,0,
4/8/20,Belize,8,1,0,
4/9/20,Belize,9,1,0,
4/10/20,Belize,10,2,0,
4/11/20,Belize,13,2,0,
4/12/20,Belize,14,2,0,
4/13/20,Belize,18,2,0,
4/14/20,Belize,18,2,0,
4/15/20,Belize,18,2,0,
4/16/20,Belize,18,2,0,
4/17/20,Belize,18,2,0,
4/18/20,Belize,18,2,0,
4/19/20,Belize,18,2,2,
4/20/20,Belize,18,2,2,
4/21/20,Belize,18,2,2,
3/16/20,Benin,1,0,0,
3/17/20,Benin,1,0,0,
3/18/20,Benin,2,0,0,
3/19/20,Benin,2,0,0,
3/20/20,Benin,2,0,0,
3/21/20,Benin,2,0,0,
3/22/20,Benin,2,0,0,
3/23/20,Benin,5,0,0,
3/24/20,Benin,6,0,0,
3/25/20,Benin,6,0,0,
3/26/20,Benin,6,0,0,
3/27/20,Benin,6,0,0,
3/28/20,Benin,6,0,0,
3/29/20,Benin,6,0,0,
3/30/20,Benin,6,0,0,
3/31/20,Benin,9,0,1,
4/1/20,Benin,13,0,1,
4/2/20,Benin,13,0,1,
4/3/20,Benin,16,0,2,
4/4/20,Benin,16,0,2,
4/5/20,Benin,22,0,5,
4/6/20,Benin,26,1,5,
4/7/20,Benin,26,1,5,
4/8/20,Benin,26,1,5,
4/9/20,Benin,26,1,5,
4/10/20,Benin,35,1,5,
4/11/20,Benin,35,1,5,
4/12/20,Benin,35,1,5,
4/13/20,Benin,35,1,5,
4/14/20,Benin,35,1,18,
4/15/20,Benin,35,1,18,
4/16/20,Benin,35,1,18,
4/17/20,Benin,35,1,18,
4/18/20,Benin,35,1,18,
4/19/20,Benin,35,1,18,
4/20/20,Benin,54,1,27,
4/21/20,Benin,54,1,27,
3/6/20,Bhutan,1,0,0,
3/7/20,Bhutan,1,0,0,
3/8/20,Bhutan,1,0,0,
3/9/20,Bhutan,1,0,0,
3/10/20,Bhutan,1,0,0,
3/11/20,Bhutan,1,0,0,
3/12/20,Bhutan,1,0,0,
3/13/20,Bhutan,1,0,0,
3/14/20,Bhutan,1,0,0,
3/15/20,Bhutan,1,0,0,
3/16/20,Bhutan,1,0,0,
3/17/20,Bhutan,1,0,0,
3/18/20,Bhutan,1,0,0,
3/19/20,Bhutan,1,0,0,
3/20/20,Bhutan,2,0,0,
3/21/20,Bhutan,2,0,0,
3/22/20,Bhutan,2,0,0,
3/23/20,Bhutan,2,0,0,
3/24/20,Bhutan,2,0,0,
3/25/20,Bhutan,2,0,0,
3/26/20,Bhutan,2,0,0,
3/27/20,Bhutan,3,0,0,
3/28/20,Bhutan,3,0,0,
3/29/20,Bhutan,4,0,0,
3/30/20,Bhutan,4,0,0,
3/31/20,Bhutan,4,0,0,
4/1/20,Bhutan,4,0,0,
4/2/20,Bhutan,5,0,1,
4/3/20,Bhutan,5,0,2,
4/4/20,Bhutan,5,0,2,
4/5/20,Bhutan,5,0,2,
4/6/20,Bhutan,5,0,2,
4/7/20,Bhutan,5,0,2,
4/8/20,Bhutan,5,0,2,
4/9/20,Bhutan,5,0,2,
4/10/20,Bhutan,5,0,2,
4/11/20,Bhutan,5,0,2,
4/12/20,Bhutan,5,0,2,
4/13/20,Bhutan,5,0,2,
4/14/20,Bhutan,5,0,2,
4/15/20,Bhutan,5,0,2,
4/16/20,Bhutan,5,0,2,
4/17/20,Bhutan,5,0,2,
4/18/20,Bhutan,5,0,2,
4/19/20,Bhutan,5,0,2,
4/20/20,Bhutan,5,0,2,
4/21/20,Bhutan,6,0,2,
3/11/20,Bolivia,2,0,0,
3/12/20,Bolivia,2,0,0,
3/13/20,Bolivia,3,0,0,
3/14/20,Bolivia,10,0,0,
3/15/20,Bolivia,10,0,0,
3/16/20,Bolivia,11,0,0,
3/17/20,Bolivia,11,0,0,
3/18/20,Bolivia,12,0,0,
3/19/20,Bolivia,12,0,0,
3/20/20,Bolivia,15,0,0,
3/21/20,Bolivia,19,0,0,
3/22/20,Bolivia,24,0,0,
3/23/20,Bolivia,27,0,0,
3/24/20,Bolivia,29,0,0,
3/25/20,Bolivia,32,0,0,
3/26/20,Bolivia,43,0,0,
3/27/20,Bolivia,61,0,0,
3/28/20,Bolivia,74,0,0,
3/29/20,Bolivia,81,1,0,
3/30/20,Bolivia,97,4,0,
3/31/20,Bolivia,107,6,0,
4/1/20,Bolivia,115,7,1,
4/2/20,Bolivia,123,8,1,
4/3/20,Bolivia,132,9,1,
4/4/20,Bolivia,139,10,1,
4/5/20,Bolivia,157,10,2,
4/6/20,Bolivia,183,11,2,
4/7/20,Bolivia,194,14,2,
4/8/20,Bolivia,210,15,2,
4/9/20,Bolivia,264,18,2,
4/10/20,Bolivia,268,19,2,
4/11/20,Bolivia,275,20,2,
4/12/20,Bolivia,300,24,2,
4/13/20,Bolivia,330,27,2,
4/14/20,Bolivia,354,28,6,
4/15/20,Bolivia,397,28,7,
4/16/20,Bolivia,441,29,14,
4/17/20,Bolivia,465,31,26,
4/18/20,Bolivia,493,31,31,
4/19/20,Bolivia,520,32,31,
4/20/20,Bolivia,564,33,31,
4/21/20,Bolivia,598,34,37,
3/5/20,Bosnia and Herzegovina,2,0,0,
3/6/20,Bosnia and Herzegovina,2,0,0,
3/7/20,Bosnia and Herzegovina,3,0,0,
3/8/20,Bosnia and Herzegovina,3,0,0,
3/9/20,Bosnia and Herzegovina,3,0,0,
3/10/20,Bosnia and Herzegovina,5,0,0,
3/11/20,Bosnia and Herzegovina,7,0,0,
3/12/20,Bosnia and Herzegovina,11,0,0,
3/13/20,Bosnia and Herzegovina,13,0,0,
3/14/20,Bosnia and Herzegovina,18,0,0,
3/15/20,Bosnia and Herzegovina,24,0,0,
3/16/20,Bosnia and Herzegovina,25,0,0,
3/17/20,Bosnia and Herzegovina,26,0,2,
3/18/20,Bosnia and Herzegovina,38,0,2,
3/19/20,Bosnia and Herzegovina,63,0,2,
3/20/20,Bosnia and Herzegovina,89,0,2,
3/21/20,Bosnia and Herzegovina,93,1,2,
3/22/20,Bosnia and Herzegovina,126,1,2,
3/23/20,Bosnia and Herzegovina,132,1,2,
3/24/20,Bosnia and Herzegovina,166,3,2,
3/25/20,Bosnia and Herzegovina,176,3,2,
3/26/20,Bosnia and Herzegovina,191,3,2,
3/27/20,Bosnia and Herzegovina,237,4,5,
3/28/20,Bosnia and Herzegovina,258,5,5,
3/29/20,Bosnia and Herzegovina,323,6,8,
3/30/20,Bosnia and Herzegovina,368,10,17,
3/31/20,Bosnia and Herzegovina,420,13,17,
4/1/20,Bosnia and Herzegovina,459,13,19,
4/2/20,Bosnia and Herzegovina,533,16,20,
4/3/20,Bosnia and Herzegovina,579,17,27,
4/4/20,Bosnia and Herzegovina,624,21,30,
4/5/20,Bosnia and Herzegovina,654,23,30,
4/6/20,Bosnia and Herzegovina,674,29,47,
4/7/20,Bosnia and Herzegovina,764,33,68,
4/8/20,Bosnia and Herzegovina,804,34,79,
4/9/20,Bosnia and Herzegovina,858,35,101,
4/10/20,Bosnia and Herzegovina,901,36,129,
4/11/20,Bosnia and Herzegovina,946,37,139,
4/12/20,Bosnia and Herzegovina,1009,39,193,
4/13/20,Bosnia and Herzegovina,1037,39,206,
4/14/20,Bosnia and Herzegovina,1083,40,236,
4/15/20,Bosnia and Herzegovina,1110,41,253,
4/16/20,Bosnia and Herzegovina,1167,43,277,
4/17/20,Bosnia and Herzegovina,1214,46,320,
4/18/20,Bosnia and Herzegovina,1268,47,338,
4/19/20,Bosnia and Herzegovina,1285,48,347,
4/20/20,Bosnia and Herzegovina,1309,49,381,
4/21/20,Bosnia and Herzegovina,1342,51,437,
3/30/20,Botswana,3,0,0,
3/31/20,Botswana,4,1,0,
4/1/20,Botswana,4,1,0,
4/2/20,Botswana,4,1,0,
4/3/20,Botswana,4,1,0,
4/4/20,Botswana,4,1,0,
4/5/20,Botswana,6,1,0,
4/6/20,Botswana,6,1,0,
4/7/20,Botswana,6,1,0,
4/8/20,Botswana,6,1,0,
4/9/20,Botswana,13,1,0,
4/10/20,Botswana,13,1,0,
4/11/20,Botswana,13,1,0,
4/12/20,Botswana,13,1,0,
4/13/20,Botswana,13,1,0,
4/14/20,Botswana,13,1,0,
4/15/20,Botswana,13,1,0,
4/16/20,Botswana,15,1,0,
4/17/20,Botswana,15,1,0,
4/18/20,Botswana,15,1,0,
4/19/20,Botswana,20,1,0,
4/20/20,Botswana,20,1,0,
4/21/20,Botswana,20,1,0,
1/23/20,Brazil,0,0,0,
2/26/20,Brazil,1,0,0,
2/27/20,Brazil,1,0,0,
2/28/20,Brazil,1,0,0,
2/29/20,Brazil,2,0,0,
3/1/20,Brazil,2,0,0,
3/2/20,Brazil,2,0,0,
3/3/20,Brazil,2,0,0,
3/4/20,Brazil,4,0,0,
3/5/20,Brazil,4,0,0,
3/6/20,Brazil,13,0,0,
3/7/20,Brazil,13,0,0,
3/8/20,Brazil,20,0,0,
3/9/20,Brazil,25,0,0,
3/10/20,Brazil,31,0,0,
3/11/20,Brazil,38,0,0,
3/12/20,Brazil,52,0,0,
3/13/20,Brazil,151,0,0,
3/14/20,Brazil,151,0,0,
3/15/20,Brazil,162,0,0,
3/16/20,Brazil,200,0,1,
3/17/20,Brazil,321,1,2,
3/18/20,Brazil,372,3,2,
3/19/20,Brazil,621,6,2,
3/20/20,Brazil,793,11,2,
3/21/20,Brazil,1021,15,2,
3/22/20,Brazil,1546,25,2,
3/23/20,Brazil,1924,34,2,
3/24/20,Brazil,2247,46,2,
3/25/20,Brazil,2554,59,2,
3/26/20,Brazil,2985,77,6,
3/27/20,Brazil,3417,92,6,
3/28/20,Brazil,3904,111,6,
3/29/20,Brazil,4256,136,6,
3/30/20,Brazil,4579,159,120,
3/31/20,Brazil,5717,201,127,
4/1/20,Brazil,6836,240,127,
4/2/20,Brazil,8044,324,127,
4/3/20,Brazil,9056,359,127,
4/4/20,Brazil,10360,445,127,
4/5/20,Brazil,11130,486,127,
4/6/20,Brazil,12161,564,127,
4/7/20,Brazil,14034,686,127,
4/8/20,Brazil,16170,819,127,
4/9/20,Brazil,18092,950,173,
4/10/20,Brazil,19638,1057,173,
4/11/20,Brazil,20727,1124,173,
4/12/20,Brazil,22192,1223,173,
4/13/20,Brazil,23430,1328,173,
4/14/20,Brazil,25262,1532,3046,
4/15/20,Brazil,28320,1736,14026,
4/16/20,Brazil,30425,1924,14026,
4/17/20,Brazil,33682,2141,14026,
4/18/20,Brazil,36658,2354,14026,
4/19/20,Brazil,38654,2462,22130,
4/20/20,Brazil,40743,2587,22130,
4/21/20,Brazil,43079,2741,22991,
3/9/20,Brunei,1,0,0,
3/10/20,Brunei,1,0,0,
3/11/20,Brunei,11,0,0,
3/12/20,Brunei,11,0,0,
3/13/20,Brunei,37,0,0,
3/14/20,Brunei,40,0,0,
3/15/20,Brunei,50,0,0,
3/16/20,Brunei,54,0,0,
3/17/20,Brunei,56,0,0,
3/18/20,Brunei,68,0,0,
3/19/20,Brunei,75,0,0,
3/20/20,Brunei,78,0,1,
3/21/20,Brunei,83,0,2,
3/22/20,Brunei,88,0,2,
3/23/20,Brunei,91,0,2,
3/24/20,Brunei,104,0,2,
3/25/20,Brunei,109,0,2,
3/26/20,Brunei,114,0,5,
3/27/20,Brunei,115,0,11,
3/28/20,Brunei,120,1,25,
3/29/20,Brunei,126,1,34,
3/30/20,Brunei,127,1,38,
3/31/20,Brunei,129,1,45,
4/1/20,Brunei,131,1,52,
4/2/20,Brunei,133,1,56,
4/3/20,Brunei,134,1,65,
4/4/20,Brunei,135,1,66,
4/5/20,Brunei,135,1,73,
4/6/20,Brunei,135,1,82,
4/7/20,Brunei,135,1,85,
4/8/20,Brunei,135,1,91,
4/9/20,Brunei,135,1,92,
4/10/20,Brunei,136,1,99,
4/11/20,Brunei,136,1,104,
4/12/20,Brunei,136,1,106,
4/13/20,Brunei,136,1,107,
4/14/20,Brunei,136,1,107,
4/15/20,Brunei,136,1,108,
4/16/20,Brunei,136,1,108,
4/17/20,Brunei,136,1,112,
4/18/20,Brunei,137,1,113,
4/19/20,Brunei,138,1,115,
4/20/20,Brunei,138,1,116,
4/21/20,Brunei,138,1,116,
3/8/20,Bulgaria,4,0,0,
3/9/20,Bulgaria,4,0,0,
3/10/20,Bulgaria,4,0,0,
3/11/20,Bulgaria,7,1,0,
3/12/20,Bulgaria,7,1,0,
3/13/20,Bulgaria,23,1,0,
3/14/20,Bulgaria,41,2,0,
3/15/20,Bulgaria,51,2,0,
3/16/20,Bulgaria,52,2,0,
3/17/20,Bulgaria,67,2,0,
3/18/20,Bulgaria,92,2,0,
3/19/20,Bulgaria,94,3,0,
3/20/20,Bulgaria,127,3,0,
3/21/20,Bulgaria,163,3,3,
3/22/20,Bulgaria,187,3,3,
3/23/20,Bulgaria,201,3,3,
3/24/20,Bulgaria,218,3,3,
3/25/20,Bulgaria,242,3,4,
3/26/20,Bulgaria,264,3,8,
3/27/20,Bulgaria,293,3,9,
3/28/20,Bulgaria,331,7,11,
3/29/20,Bulgaria,346,8,14,
3/30/20,Bulgaria,359,8,17,
3/31/20,Bulgaria,399,8,17,
4/1/20,Bulgaria,422,10,20,
4/2/20,Bulgaria,457,10,25,
4/3/20,Bulgaria,485,14,30,
4/4/20,Bulgaria,503,17,34,
4/5/20,Bulgaria,531,20,37,
4/6/20,Bulgaria,549,22,39,
4/7/20,Bulgaria,577,23,42,
4/8/20,Bulgaria,593,24,42,
4/9/20,Bulgaria,618,24,48,
4/10/20,Bulgaria,635,25,54,
4/11/20,Bulgaria,661,28,62,
4/12/20,Bulgaria,675,29,68,
4/13/20,Bulgaria,685,32,71,
4/14/20,Bulgaria,713,35,81,
4/15/20,Bulgaria,747,36,105,
4/16/20,Bulgaria,800,38,122,
4/17/20,Bulgaria,846,41,141,
4/18/20,Bulgaria,878,41,153,
4/19/20,Bulgaria,894,42,161,
4/20/20,Bulgaria,929,43,167,
4/21/20,Bulgaria,975,45,170,
3/10/20,Burkina Faso,1,0,0,
3/11/20,Burkina Faso,2,0,0,
3/12/20,Burkina Faso,2,0,0,
3/13/20,Burkina Faso,2,0,0,
3/14/20,Burkina Faso,2,0,0,
3/15/20,Burkina Faso,3,0,0,
3/16/20,Burkina Faso,15,0,0,
3/17/20,Burkina Faso,15,0,0,
3/18/20,Burkina Faso,20,1,0,
3/19/20,Burkina Faso,33,1,0,
3/20/20,Burkina Faso,40,1,0,
3/21/20,Burkina Faso,64,2,5,
3/22/20,Burkina Faso,75,4,5,
3/23/20,Burkina Faso,99,4,5,
3/24/20,Burkina Faso,114,4,7,
3/25/20,Burkina Faso,146,4,10,
3/26/20,Burkina Faso,152,7,10,
3/27/20,Burkina Faso,180,9,12,
3/28/20,Burkina Faso,207,11,21,
3/29/20,Burkina Faso,222,12,23,
3/30/20,Burkina Faso,246,12,31,
3/31/20,Burkina Faso,261,14,32,
4/1/20,Burkina Faso,282,16,46,
4/2/20,Burkina Faso,288,16,50,
4/3/20,Burkina Faso,302,16,50,
4/4/20,Burkina Faso,318,16,66,
4/5/20,Burkina Faso,345,17,90,
4/6/20,Burkina Faso,364,18,108,
4/7/20,Burkina Faso,384,19,127,
4/8/20,Burkina Faso,414,23,134,
4/9/20,Burkina Faso,443,24,146,
4/10/20,Burkina Faso,443,24,146,
4/11/20,Burkina Faso,484,27,155,
4/12/20,Burkina Faso,497,27,161,
4/13/20,Burkina Faso,497,27,161,
4/14/20,Burkina Faso,528,30,177,
4/15/20,Burkina Faso,542,32,226,
4/16/20,Burkina Faso,546,32,257,
4/17/20,Burkina Faso,557,35,294,
4/18/20,Burkina Faso,565,36,321,
4/19/20,Burkina Faso,576,36,338,
4/20/20,Burkina Faso,581,38,357,
4/21/20,Burkina Faso,600,38,362,
3/27/20,Burma,8,0,0,
3/28/20,Burma,8,0,0,
3/29/20,Burma,10,0,0,
3/30/20,Burma,14,0,0,
3/31/20,Burma,15,1,0,
4/1/20,Burma,15,1,0,
4/2/20,Burma,20,1,0,
4/3/20,Burma,20,1,0,
4/4/20,Burma,21,1,0,
4/5/20,Burma,21,1,0,
4/6/20,Burma,22,1,0,
4/7/20,Burma,22,1,0,
4/8/20,Burma,22,3,0,
4/9/20,Burma,23,3,2,
4/10/20,Burma,27,3,2,
4/11/20,Burma,38,3,2,
4/12/20,Burma,41,4,2,
4/13/20,Burma,62,4,2,
4/14/20,Burma,63,4,2,
4/15/20,Burma,74,4,2,
4/16/20,Burma,85,4,2,
4/17/20,Burma,88,4,5,
4/18/20,Burma,98,5,5,
4/19/20,Burma,111,5,7,
4/20/20,Burma,119,5,7,
4/21/20,Burma,121,5,7,
3/31/20,Burundi,2,0,0,
4/1/20,Burundi,2,0,0,
4/2/20,Burundi,3,0,0,
4/3/20,Burundi,3,0,0,
4/4/20,Burundi,3,0,0,
4/5/20,Burundi,3,0,0,
4/6/20,Burundi,3,0,0,
4/7/20,Burundi,3,0,0,
4/8/20,Burundi,3,0,0,
4/9/20,Burundi,3,0,0,
4/10/20,Burundi,3,0,0,
4/11/20,Burundi,5,0,0,
4/12/20,Burundi,5,0,0,
4/13/20,Burundi,5,1,0,
4/14/20,Burundi,5,1,0,
4/15/20,Burundi,5,1,0,
4/16/20,Burundi,5,1,0,
4/17/20,Burundi,5,1,0,
4/18/20,Burundi,5,1,0,
4/19/20,Burundi,5,1,0,
4/20/20,Burundi,5,1,4,
4/21/20,Burundi,5,1,4,
3/20/20,Cabo Verde,1,0,0,
3/21/20,Cabo Verde,3,0,0,
3/22/20,Cabo Verde,3,0,0,
3/23/20,Cabo Verde,3,0,0,
3/24/20,Cabo Verde,3,1,0,
3/25/20,Cabo Verde,4,1,0,
3/26/20,Cabo Verde,4,1,0,
3/27/20,Cabo Verde,5,1,0,
3/28/20,Cabo Verde,5,1,0,
3/29/20,Cabo Verde,6,1,0,
3/30/20,Cabo Verde,6,1,0,
3/31/20,Cabo Verde,6,1,0,
4/1/20,Cabo Verde,6,1,0,
4/2/20,Cabo Verde,6,1,0,
4/3/20,Cabo Verde,6,1,0,
4/4/20,Cabo Verde,7,1,0,
4/5/20,Cabo Verde,7,1,0,
4/6/20,Cabo Verde,7,1,1,
4/7/20,Cabo Verde,7,1,1,
4/8/20,Cabo Verde,7,1,1,
4/9/20,Cabo Verde,7,1,1,
4/10/20,Cabo Verde,7,1,1,
4/11/20,Cabo Verde,8,1,1,
4/12/20,Cabo Verde,8,1,1,
4/13/20,Cabo Verde,10,1,1,
4/14/20,Cabo Verde,11,1,1,
4/15/20,Cabo Verde,56,1,1,
4/16/20,Cabo Verde,56,1,1,
4/17/20,Cabo Verde,56,1,1,
4/18/20,Cabo Verde,58,1,1,
4/19/20,Cabo Verde,61,1,1,
4/20/20,Cabo Verde,67,1,1,
4/21/20,Cabo Verde,68,1,1,
1/27/20,Cambodia,1,0,0,
1/28/20,Cambodia,1,0,0,
1/29/20,Cambodia,1,0,0,
1/30/20,Cambodia,1,0,0,
1/31/20,Cambodia,1,0,0,
2/1/20,Cambodia,1,0,0,
2/2/20,Cambodia,1,0,0,
2/3/20,Cambodia,1,0,0,
2/4/20,Cambodia,1,0,0,
2/5/20,Cambodia,1,0,0,
2/6/20,Cambodia,1,0,0,
2/7/20,Cambodia,1,0,0,
2/8/20,Cambodia,1,0,0,
2/9/20,Cambodia,1,0,0,
2/10/20,Cambodia,1,0,0,
2/11/20,Cambodia,1,0,0,
2/12/20,Cambodia,1,0,1,
2/13/20,Cambodia,1,0,1,
2/14/20,Cambodia,1,0,1,
2/15/20,Cambodia,1,0,1,
2/16/20,Cambodia,1,0,1,
2/17/20,Cambodia,1,0,1,
2/18/20,Cambodia,1,0,1,
2/19/20,Cambodia,1,0,1,
2/20/20,Cambodia,1,0,1,
2/21/20,Cambodia,1,0,1,
2/22/20,Cambodia,1,0,1,
2/23/20,Cambodia,1,0,1,
2/24/20,Cambodia,1,0,1,
2/25/20,Cambodia,1,0,1,
2/26/20,Cambodia,1,0,1,
2/27/20,Cambodia,1,0,1,
2/28/20,Cambodia,1,0,1,
2/29/20,Cambodia,1,0,1,
3/1/20,Cambodia,1,0,1,
3/2/20,Cambodia,1,0,1,
3/3/20,Cambodia,1,0,1,
3/4/20,Cambodia,1,0,1,
3/5/20,Cambodia,1,0,1,
3/6/20,Cambodia,1,0,1,
3/7/20,Cambodia,1,0,1,
3/8/20,Cambodia,2,0,1,
3/9/20,Cambodia,2,0,1,
3/10/20,Cambodia,2,0,1,
3/11/20,Cambodia,3,0,1,
3/12/20,Cambodia,3,0,1,
3/13/20,Cambodia,5,0,1,
3/14/20,Cambodia,7,0,1,
3/15/20,Cambodia,7,0,1,
3/16/20,Cambodia,7,0,1,
3/17/20,Cambodia,33,0,1,
3/18/20,Cambodia,35,0,1,
3/19/20,Cambodia,37,0,1,
3/20/20,Cambodia,51,0,1,
3/21/20,Cambodia,53,0,1,
3/22/20,Cambodia,84,0,2,
3/23/20,Cambodia,87,0,2,
3/24/20,Cambodia,91,0,4,
3/25/20,Cambodia,96,0,10,
3/26/20,Cambodia,96,0,10,
3/27/20,Cambodia,99,0,11,
3/28/20,Cambodia,99,0,13,
3/29/20,Cambodia,103,0,21,
3/30/20,Cambodia,107,0,21,
3/31/20,Cambodia,109,0,23,
4/1/20,Cambodia,109,0,25,
4/2/20,Cambodia,110,0,34,
4/3/20,Cambodia,114,0,35,
4/4/20,Cambodia,114,0,50,
4/5/20,Cambodia,114,0,50,
4/6/20,Cambodia,114,0,53,
4/7/20,Cambodia,115,0,58,
4/8/20,Cambodia,117,0,63,
4/9/20,Cambodia,119,0,62,
4/10/20,Cambodia,119,0,72,
4/11/20,Cambodia,120,0,75,
4/12/20,Cambodia,122,0,77,
4/13/20,Cambodia,122,0,77,
4/14/20,Cambodia,122,0,91,
4/15/20,Cambodia,122,0,96,
4/16/20,Cambodia,122,0,98,
4/17/20,Cambodia,122,0,98,
4/18/20,Cambodia,122,0,103,
4/19/20,Cambodia,122,0,105,
4/20/20,Cambodia,122,0,107,
4/21/20,Cambodia,122,0,110,
3/6/20,Cameroon,1,0,0,
3/7/20,Cameroon,1,0,0,
3/8/20,Cameroon,2,0,0,
3/9/20,Cameroon,2,0,0,
3/10/20,Cameroon,2,0,0,
3/11/20,Cameroon,2,0,0,
3/12/20,Cameroon,2,0,0,
3/13/20,Cameroon,2,0,0,
3/14/20,Cameroon,2,0,0,
3/15/20,Cameroon,2,0,0,
3/16/20,Cameroon,4,0,0,
3/17/20,Cameroon,10,0,0,
3/18/20,Cameroon,10,0,0,
3/19/20,Cameroon,13,0,0,
3/20/20,Cameroon,20,0,0,
3/21/20,Cameroon,27,0,0,
3/22/20,Cameroon,40,0,2,
3/23/20,Cameroon,56,0,2,
3/24/20,Cameroon,66,0,2,
3/25/20,Cameroon,75,1,2,
3/26/20,Cameroon,75,1,2,
3/27/20,Cameroon,91,2,2,
3/28/20,Cameroon,91,2,2,
3/29/20,Cameroon,139,6,5,
3/30/20,Cameroon,139,6,5,
3/31/20,Cameroon,193,6,5,
4/1/20,Cameroon,233,6,10,
4/2/20,Cameroon,306,7,10,
4/3/20,Cameroon,509,8,17,
4/4/20,Cameroon,555,9,17,
4/5/20,Cameroon,650,9,17,
4/6/20,Cameroon,658,9,17,
4/7/20,Cameroon,658,9,43,
4/8/20,Cameroon,730,10,60,
4/9/20,Cameroon,730,10,60,
4/10/20,Cameroon,820,12,98,
4/11/20,Cameroon,820,12,98,
4/12/20,Cameroon,820,12,98,
4/13/20,Cameroon,820,12,98,
4/14/20,Cameroon,848,14,130,
4/15/20,Cameroon,848,17,165,
4/16/20,Cameroon,996,22,164,
4/17/20,Cameroon,996,22,164,
4/18/20,Cameroon,1017,22,177,
4/19/20,Cameroon,1017,42,305,
4/20/20,Cameroon,1163,42,305,
4/21/20,Cameroon,1163,43,329,
1/26/20,Canada,1,0,0,
1/27/20,Canada,1,0,0,
1/28/20,Canada,2,0,0,
1/29/20,Canada,2,0,0,
1/30/20,Canada,3,0,0,
1/31/20,Canada,3,0,0,
2/1/20,Canada,4,0,0,
2/2/20,Canada,4,0,0,
2/3/20,Canada,4,0,0,
2/4/20,Canada,4,0,0,
2/5/20,Canada,5,0,0,
2/6/20,Canada,5,0,0,
2/7/20,Canada,7,0,0,
2/8/20,Canada,7,0,0,
2/9/20,Canada,7,0,0,
2/10/20,Canada,7,0,0,
2/11/20,Canada,7,0,0,
2/12/20,Canada,7,0,1,
2/13/20,Canada,7,0,1,
2/14/20,Canada,7,0,1,
2/15/20,Canada,7,0,1,
2/16/20,Canada,7,0,1,
2/17/20,Canada,8,0,1,
2/18/20,Canada,8,0,1,
2/19/20,Canada,8,0,1,
2/20/20,Canada,8,0,1,
2/21/20,Canada,9,0,3,
2/22/20,Canada,9,0,3,
2/23/20,Canada,9,0,3,
2/24/20,Canada,10,0,3,
2/25/20,Canada,11,0,3,
2/26/20,Canada,11,0,3,
2/27/20,Canada,13,0,6,
2/28/20,Canada,14,0,6,
2/29/20,Canada,20,0,6,
3/1/20,Canada,24,0,6,
3/2/20,Canada,27,0,6,
3/3/20,Canada,30,0,6,
3/4/20,Canada,33,0,6,
3/5/20,Canada,37,0,6,
3/6/20,Canada,49,0,6,
3/7/20,Canada,54,0,8,
3/8/20,Canada,64,0,8,
3/9/20,Canada,76,1,8,
3/10/20,Canada,79,1,8,
3/11/20,Canada,108,1,8,
3/12/20,Canada,117,1,8,
3/13/20,Canada,193,1,8,
3/14/20,Canada,196,1,8,
3/15/20,Canada,250,1,8,
3/16/20,Canada,415,4,9,
3/17/20,Canada,478,5,9,
3/18/20,Canada,657,8,9,
3/19/20,Canada,800,9,9,
3/20/20,Canada,943,12,9,
3/21/20,Canada,1278,19,10,
3/22/20,Canada,1470,21,0,
3/23/20,Canada,2088,25,0,
3/24/20,Canada,2790,26,110,
3/25/20,Canada,3251,30,183,
3/26/20,Canada,4042,38,184,
3/27/20,Canada,4682,54,256,
3/28/20,Canada,5576,61,466,
3/29/20,Canada,6280,64,466,
3/30/20,Canada,7398,80,466,
3/31/20,Canada,8527,101,1592,
4/1/20,Canada,9560,109,1324,
4/2/20,Canada,11284,139,1735,
4/3/20,Canada,12437,179,2175,
4/4/20,Canada,12978,218,2577,
4/5/20,Canada,15756,259,3012,
4/6/20,Canada,16563,339,3256,
4/7/20,Canada,17872,375,3791,
4/8/20,Canada,19141,407,4154,
4/9/20,Canada,20654,503,5162,
4/10/20,Canada,22059,557,5855,
4/11/20,Canada,23316,654,6589,
4/12/20,Canada,24299,713,7123,
4/13/20,Canada,25680,780,7758,
4/14/20,Canada,27035,900,8210,
