,Text
417,"🎵 Músicas de K-POP para te lembrar dos cuidados contra o corona vírus! 🎶 Se cada um fizer sua parte, vamos conseguir tornar nossos arredores um lugar mais seguro! Enquanto estamos em casa, que tal curtir um k-pop? #VamosPararoBrasil"
418,Y que encima coge corona virus sí me ha pasado 
419,"As Coronavirus Surveillance Escalates, Personal Privacy Plummets - The New York Times "
420,Are we back in 1931 due to virus?? #coronavirus 
421,[ Sent to : SmileU ] ₩450.000.000 In the name of The Kang's. In purpose to help the patient of corona virus. Tag : @GENIEUSEnt
422,11:11 I hope coronavirus ends soon so I can see my k-pop boys 🥺 
423,"There's drug combo to shorten coronavirus, French researchers say http://dlvr.it/RSPXts"
424,Missile tests and meetings: North Korea signals #confidence in face of coronavirus 
425,Every day I hear a catastrophe and a scandal. I really feel that I live in the worst time in human life #Nthroom_stop #NthRoomCase #COVID19 #coronavirus @weareoneEXO
426,"PLEASE TAKE A LISTEN!!! Wonderful interview, if the government makes it so cant work, businesses & individuals have to be compensated. @CityofInglewood #MayorJamesButt #DominiqueDiprima #COVIDー19 #coronavirus "
427,I give the coronavirus 4 weeks to disappear after that he gotta see me on his moms
428,A Coronavirus Stimulus Plan Is Coming. How Will Higher Education Figure In? https://www.chronicle.com/article/A-Coronavirus-Stimulus-Plan-Is/248296/#.Xni-oMnWbO0.twitter via @chronicle
429,"(LEAD) La Corée du Sud à un tournant décisif dans la lutte contre le nouveau coronavirus, selon des experts "
430,One of the first clues to Coronavirus? Interesting theory. #Coronavirus #olfactorylink
431,"J'ai fait pas mal de coréen, mes cours ont été annulés avec le coronavirus donc j'essaie de ne pas perdre le niveau et de travailler le vocabulaire ! Bon courage pour ton devoir !! 💪🏻"
432,It’s day 8 of quarantine and I am now figuring out if I can’t breathe because of the unending dreadful news of coronavirus or an anxiety attack.
433,"Hello @DrMikeRyan We're a news radio show from Seoul, Korea. We’d like to invite you for an interview to talk about the future of the Olympics amid the coronavirus outbreak. Let us know if you're interested. Thank you."
434,"▪ ""CANCEL OR DELAY OVERSEAS TRIPS"" Seoul recommends people not to travel overseas until April 23 #COVID19 #coronavirus #travel"
435,"Je viens de voir la vidéo d'un jeune avec son éduc qui faisait une ""recette de survie pendant le coronavirus""... Avec du PQ (il faisait semblant bien sûr) 😂 Vraiment, je sais pas si c'est parlant pour les gens qui sont pas dans le social, mais c'était super touchant et drôle 🥺"
436,"“Once we allow them to be regularly used and give up this essential aspect of our right of privacy, it will be very difficult to put the genie back in the bottle when the threat of the coronavirus fades,” says Roth."
437,"Others aren't so sure this is the right global model - especially the enhanced surveillance part. Some governments around the world will likely try to take advantage of the coronavirus threat to enhance their powers of electronic surveillance, says @KenRoth."
438,"South Korea ranked as the world's 23rd most democratic country, according to the @TheEIU's 2019 index. (US was 25th) But the awkward thing is that South Korea's coronavirus efforts have been aided by institutional remnants of its authoritarian past, says @SangShinLee."
439,"Many people are asking what’s the source of Korean #CoronaVirus cases, fatality rates, deaths and cases by ages. These are coming from Korean CDC press release. You can find more here - "
440,"A neighbor who'd jetted in from Germany has been whisked away by our chief after he decided to socialize with people instead of self isolating. Ladies and gentlemen, this is how we localize coronavirus #StayAtHome"
441,Taiwan's new 'electronic fence' for quarantines leads wave of virus monitoring - Reuters https://reut.rs/2QFerKY European mobile operators share data for coronavirus fight - Reuters 
442,First Pediatric Case of Coronavirus Disease 2019 in Korea https://doi.org/10.3346/jkms.2020.35.e124
443,E o Coronavirus??
444,"A medida é provisória; a morte na miséria, contando com a mais absoluta indiferença do presidente, nunca será. #CoronaVírus #CoronavírusNoBrasil"
445,"Yes, South Korea set the gold standard for coronavirus testing. But also, it has: - an affordable national healthcare system that simplifies coordination - expanded digital surveillance authorities during outbreaks How many countries can do all 3? "
446,"Hoje, no Brasil, temos mais ou menos 27 presidentes e dois vírus mortais a combater: o primeiro chama-se COVID-19; o segundo Bolsonaro. #CoronaVírus #CoronavírusNoBrasil"
447,"1. I've been asked several times whether restaurants, coffee shops etc are still open in South Korea. Yes they are. Customers? Depends. Some places are dead. Some are not. Just a guess, but it seems people are putting their guards down because of lower new cases of coronavirus."
448,Everyone In Iceland Can Get Tested For The Coronavirus. Here's How The Results Could Help All Of Us. https://www.buzzfeed.com/albertonardelli/coronavirus-testing-iceland?utm_source=dynamic&amp;utm_campaign=bfsharetwitter via @albertonardelli
449,Time for Kids Launches Free Digital Library for Those Affected Globally by School Closures During the Coronavirus Pandemic ⁦@diskon4no⁩ add it to the list!
450,"Merci beaucoup !!! À la base j'avais aussi des cours, mais avec le coronavirus, ils sont annulés... Donc je me fais violence pour apprendre du vocabulaire tous les jours pour ne pas devenir une flemmarde 😭"
451,"▪ COVID-19 PANDEMIC COVID-19 cases surpass 35,000 in the U.S., and state of major disaster issued for 3 states #COVID_19 #U.S. #coronavirus "
452,"▪ ""CANCEL OR DELAY OVERSEAS TRIPS"" Seoul recommends people not to travel overseas until April 23 #COVID19 #coronavirus #trave"
453,"▪ COVID-19 IN S. KOREA S. Korea reports 64 new COVID-19 cases; total at 8,961 #COVID19 #coronavirus #SouthKorea"
454,Hi pwends miss ko na kayo😣😥 #StayHome #coronavirus #lockdown
455,I am safe in Seoul🙏🏾 Everyone please: #coronavirus 1.wash your hands/sanitize frequently 2. Wear a mask 3. Social Distance 4. Stay home if you feel unwell!/Symptoms then get CHECKED 5. DO NOT JUDGE OTHERS. SPREAD LOVE AND UNDERSTANDING Let's get through this together💪🏾🥰
456,"Coronavirus: Sonia Gandhi urges people not to panic, pitches for relief package - India News "
457,Les gars on a trouvé le remède du coronavirus 
458,coronavirus
459,“A warrior is defined by scars.” Heartfelt gratitude to all of you who are working tirelessly day and night to ensure patients recover and go back to their families... You are lifesavers. #China #SouthKorea #Italy #Spain #coronavirus #COVID19 #nurse 👏👏❤️❤️❤️
460,THANK YOU CORONA VIRUS? FOR WHAT? FOR KILLING INNOCENT PEOPLE? WTFF THIS IS SO DUMB!!! 
461,http://Binance.US CEO urges U.S. government to use stablecoins for emergency payments amid coronavirus outbreak 
462,#Singapore introduces contact tracing #app to slow #coronavirus spread https://www.zdnet.com/article/singapore-introduces-contact-tracing-app-to-slow-coronavirus-spread/ #covid19 #infoSec #dataSec #encryption #privacy #software #tech #science #culture #smartphone
463,Korea reports lowest daily increase in coronavirus cases since Feb. 20 
464,"Coronavirus: South Korea’s success in controlling disease is due to its acceptance of surveillance https://bit.ly/2Uth7wt The former requires the necessary infrastructure and a culture that tolerates a certain level of surveillance, neither of which can be created overnight."
465,"Pensavo al medico in pensione rientrato per dare una mano morto di #coronavirus e, senza voler a tutti i costi essere retorico, pensavo che nel nostro Paese intitoliamo piazze e strade ai macellai che hanno portato a morire migliaia di giovani durante la prima guerra mondiale"
466,Five Companies Using AI to Fight #Coronavirus - IEEE Spectrum https://buff.ly/2xc5fa0
467,Fucking hell it’s a pity the coronavirus can’t do shit about the raging CR vs. Messi pisstakes. Quarantine has only made it worse because now it’s the only thing these idiots can talk about. Absolute squares.
468,"Hello everyone, We know that faith comes by hearing. Please click and join this group faith messages would be shared there and healing discussions and scriptures to uphold one another. Invite as many as you can: Faith in God over fear of Corona Virus https://chat.whatsapp.com/IsPGJDh7sza7evRDuzgM1t"
469,Modi ji Corona virus ki medicine kab rak aa jayegi
470,La Chine envoie un million de masques chirurgicaux en Corée du Sud pour soutenir la lutte contre le coronavirus 
471,"Trump took the most part of his presidency berating the media, calling them fake news and creating alternative facts. Then coronavirus comes now he's a problem passing across credible information about the disease and people belive. Making it difficult to stop the virus."
472,"No, the two sentences are worded a bit differently. The first is saying that the drugs MIGHT be useful in stopping coronavirus, the second says they are going to test 69 drugs to see if they can stop coronavirus."
473,How Iran’s Dictators Laid the Foundation for the Country's Coronavirus Crisis - Quillette 
474,Coronavirus : la Corée du Sud appelle tous les citoyens à annuler ou reporter les voyages à l'étranger 
475,"La Corée du Sud à un tournant décisif dans la lutte contre le nouveau coronavirus, selon des experts "
476,(LEAD) S. Korean firms temporarily shut down Indian factories over coronavirus 
477,"Малко разсъждения на тема как и защо Южна Корея успява да се прибори с #COVID19 сравнително успешно без да налага пълна карантина в страната. Главната мантра тук е - да се спре вируса, без да се спира икономическата дейност. #coronavirus #southkorea"
478,"“Do something today that your future self will be proud of.” _ _ Ugh, I really miss my dorm. I also miss sitting in a lecture hall for two hours discussing liberalism. ⠀⠀ While the Coronavirus has disrupted life here in South Korea, it has also given… https://ift.tt/2WIC21r"
479,(LEAD) S. Korea calls on citizens to cancel or postpone overseas trips over coronavirus 
480,Coronavirus Talk コロナウイルス対談: YOSHIKI &amp; (Nobel Laureate Physiology/Medicin... https://youtu.be/yckQnJp9fp8 via @YouTube
481,Made a video about Coronavirus in Iceland!! I’m talking about how the situation is here + a vlog around Reykjavik 🇮🇸 
482,[#people🙌 | #apps] Let's overcome together! 🙆‍♂️🙆‍♀️ #COVID19 / #SouthKorea 📱#CoronaDoctor - An app voluntarily developed by #CollegeStudents to overcome #coronavirus. 👏 : #InformationAccessibility
483,Our university's online classes are extended. #coronavirus 
484,"Le temps est à l'unité mais il faudra demander des comptes au gouvernement des comptes sur son incompétence face au coronavirus. Mensonge, décision inadaptée, forte volonté de préservé la relation commerciale avec la Chine, non fermeture des frontières. C'est un crime de guerre."
485,South Korea reports fewest new #coronavirus cases since Feb. 29 peak 
486,Five things to help stop the spread of coronavirus 
487,We're basically witnessing this going on now w coronavirus. 
488,Corona Virus Poems https://theworldaccordingtocosmos.com/corona-virus-poems/
489,S. Korea calls on citizens to cancel or postpone overseas trips over coronavirus 
490,Smartphones could help us track the coronavirus – but at what cost? https://bit.ly/397SPNH You know the answer because we’ve been here before – with 9/11. That emergency led a panicked US into building the surveillance state that Edward Snowden eventually exposed in 2013.
491,S.Korea’s Foreign Ministry @MOFAkr_eng issues special travel alert which suggests cancel or postpone individual travel plans to all foreign countries due to #CoronaVirus
492,"I want to be very careful re: US senators catching coronavirus but I'll also tell you that the old lady laughing ""They blew up Congress!"" in Mars Attacks is basically me."
493,Don't worry people we will get though this testing times that has effected so many of us. #Entrepreneurs #ThriveTogether #SuccessTRAIN #MondayMotivaton #life #positivity #lifehacks #goodmorning #FightCoronaTogether #FightCOVID19 #FightagainstCoronavirus #coronavirus #CONVID19
494,(LEAD) Pro volleyball season wiped out by coronavirus 
495,The #US is currently one of the most promising markets for #ginger producers. Supplier Kaymile Trading Inc is aiming to tap into the growing US market for ginger drinks and ensures they are able to supply high-quality ginger amid the #coronavirus outbreak. https://www.tridge.com/stories/prime-quality-ginger-ready-to-supply-the-us-market
496,Lutter contre Corona virus 😷 dans le haut Katanga Confinement pendant 24heure @JeanClaudekat2 @Muyumba @moise_katumbi @fatshi13 @DeniseNyakeru
497,"This Paul sitz is beyond absurd, he went to a crowded area (gym) then took a Corona Virus Test (which most Americans do not have access to) and got the results back in the same day. How did he get back to Kentucky?? Social Distancing? All if is beyond really fucking stupid."
498,"This Paul sitz is beyond absurd, he went to a crowded area (gym) then took a Corona Virus Test (which most Americans do not have access to) and got the results back in the same day. How did he get back to Kentucky?? Social Distancing? All if is beyond really fucking stupid."
499,pinasalamatan pa yung coronavirus ukininam naman 🤦‍♀️
500,"gist of the linked article is that re: coronavirus hospitals themselves are the problem / breeding ground, and we have to re-think pretty much everything re: public health"
501,Pro volleyball season wiped out by coronavirus 
502,Dana ang bullshit ng Government tae don sa isang senador na pinatest ang buong angkan para sa corona virus at nauna pang Binigyan ng resulta instead sa mga PUI sobrang selfish niyo naman🤦‍♀️😒
503,Singapore authorities reported second outbreak of coronavirus in country 
504,"Yeon Sang-ho’s PENINSULA sounds eerily topical. “Of course I never dreamt of anything like the new coronavirus...But recently I have been learning news about the collective selfishness that you do see facets of in Train To Busan and in Peninsula,that brings about tragedy” "
505,"Hindi COVID-19 ang papatay sa aming mga Pilipino, kundi ang kasakiman niyo. Last niyo na 'yan. Boboto na kami next election. #coronavirus #NoToVIPCovidTesting #COVID19 #MassTestingNgayonNa #MassTesting"
506,Many haven’t been able to go out these days because of the coronavirus situation... I hope this shots will make you dream of better places ⛰ 
507,"#Russia deploying #coronavirus #disinformation to sow panic in West, #EU document says https://www.reuters.com/article/us-health-coronavirus-disinformation-idUSKBN21518F #internet #cloud #socialMedia #infoSec #dataSec #tech #society #culture"
508,Excellent summary of the #OilandGas Industry in the first quarter and what-if’s on three different scenarios dependent upon #global actions and the resolution of the #CoronaVirus pandemic. 
509,Does this #coronavirus #quarantine certificate pass the #konglish test?
510,Coronavirus : Séoul compte envoyer 2 avions affrétés vers l'Italie la semaine prochaine 
511,"[#opinion] ""#Vaccination seems to be the only way to raise the level of immunity, but I think we need to wait about 12 months to see if a #COVID19 #vaccine available on the market,"" #SouthKorea #coronavirus "
512,Casinos shutter amid coronavirus spread 
513,Coronavirus: 'Stay at Home' Belfast Health Trust repeats warning 
514,pati pala sa Dr. Romantic may coronavirus den sksksksks
515,"Hong Kong appeared to have the coronavirus under control, then it let its guard down "
516,Stay Home.....Stay Safe. #coronavirus #COVIDー19 #lockdown #indiacoronavirus #SelfIsolation
517,"Det lader til, at sydkoreanske myndigheder har fundet en af bagmændene til en lokal ""hurtcore"" fildelingsservice, kaldet ""N room"" Det har været det helt store emne på koreanske sociale medier den seneste tid - ikke #coronavirus "
518,"I came back to Korea without any problems. Now, the coronavirus problem in the U.S., especially in New York, has become very serious, and fortunately, I came back to Korea safely before the issue became bigger. I hope everyone stays safe and healthy 🙏."
519,plz rt this so it will probably help people who doesn’t know to who they can send letter because of coronavirus post offices are closed...🙏
520,"The insistence on no coronavirus cases, the SPA presidium and the missile tests were intended to show it was business as usual in North Korea, @rpachecopardo said on twitter last week https://twitter.com/rpachecopardo/status/1241139232959279104?s=20 https://www.reuters.com/article/us-health-coronavirus-northkorea-analysi/missile-tests-and-meetings-north-korea-signals-confidence-in-face-of-coronavirus-idUSKBN21A0O7?utm_medium=Social&amp;utm_source=twitter"
521,"North Korea's decision to hold its Supreme People's Assembly next month ""is in line with an apparent shift... in the past two weeks which suggested the North Korean regime’s increased confidence in managing the coronavirus situation,” said @rachelminyoung1 https://www.reuters.com/article/us-health-coronavirus-northkorea-analysi/missile-tests-and-meetings-north-korea-signals-confidence-in-face-of-coronavirus-idUSKBN21A0O7?utm_medium=Social&amp;utm_source=twitter"
522,"With international focus on the coronavirus, North Korea has doubled down on its missile development and military exercises while signaling new confidence that it has dodged an outbreak of its own. w/insight from @rachelminyoung1 @duyeonkim @rpachecopardo https://www.reuters.com/article/us-health-coronavirus-northkorea-analysi/missile-tests-and-meetings-north-korea-signals-confidence-in-face-of-coronavirus-idUSKBN21A0O7?utm_medium=Social&amp;utm_source=twitter"
523,Great to have such a committed team ⁦⁦⁦@UNDP⁩ #Seoul Policy Centre / ⁦@UNDPSPC⁩! #COVID19 #Coronavirus ⁦@JulieAdiwal⁩ ⁦@HojinChung1⁩ ⁦@ARTEMYIZMESTIEV⁩ ⁦@pinknskyblue⁩ ⁦@sarwat_c⁩ ⁦@HaoliangXu⁩ ⁦@UNDPasiapac⁩ ⁦
524,BTS envoie un message d'encouragement pour la lutte contre le coronavirus 
525,Coronavirus in N.Y.C.: Region Is Now an Epicenter of Global Pandemic http://dlvr.it/RSNWX1
526,CoreWeave redirects 6K GPU from crypto mining to coronavirus research 
527,Séoul examine des options pour le soutien humanitaire à l'Iran frappé par le coronavirus 
528,"(LEAD) One more service personnel tests positive for coronavirus, total at 39 "
529,"Slightly old news, but I think people can use some light reading in the time of coronavirus "
530,The impact of the Coronavirus is widespread 🌍 and we can assure you that VIKING is monitoring the situation and complying with guidelines from authorities. We have several initiatives in place to ensure the safety of our employees and we are conducting our commercial activities 
531,"S. Korea's Jeonju Queer Culture Festival has been cancelled to prevent the spread of coronavirus. Jeonju is the first one down, eyes will inevitably be on other pride festivals including Seoul Pride, expected to take place in a few months time. "
532,Is traphouse 2.0 cancelled because of coronavirus?
533,Option 1 - Get tested for corona virus and see my Rheumy in a day when the results were out and I was in the clear Option 2 - Take medications for the cold and have my appointment pushed 2 weeks I went with option 2.
534,BTS sends out message of encouragement as Korea struggles to fight coronavirus 
535,They are relishing on the coronavirus situation which to me is overrated. Koreans contained it while still working .. Americans politicize the issue .. after impeachment they are praying for Armageddon just to oust this President . A disgrace
536,"Hasn't China learnt anything from the #coronavirus? Stop #YulinDogMeatFestival @BBCNewsAsia @GOVUK @ChinaDaily @BorisJohnson #MayorofYulin, #MrWeiTao: Barbaric Yulin Dog Meat Festival Must Come to an End Once and For All - Sign the Petition! http://chng.it/jTqRJ96G via @Change"
537,"I tried joining this ‘org’ on campus and it got dismissed bc of Coronavirus, maybe I’m not meant to have friends 😂"
538,"Trump says U.S. is open to helping N. Korea, Iran fight new coronavirus "
539,"No Cherry blossoms celebration! Amid coronavirus pandemic, no nature celebrations or picnicking on blankets. Yet, too many gathered at the National Mall in Washington, D.C. USA. #NoCherryBlossoms #Socialdistance #Coronavirus #Washington #Nomask"
540,"(5e LD) Coronavirus : ralentissement des nouveaux cas, mesures de quarantaine plus strictes pour les arrivées d'Europe "
541,Citizens urged to remain unscathed by coronavirus 'infodemic' 
542,That footage of the 31st patient attending service at the Daegu Church has been deleted - Q&A on Shincheonji Church of Jesus Regarding the Novel Coronavirus Disease (COVID-19) https://www.youtube.com/watch?v=a1oJ1t62KSg #COVID19 #CoronavirusOutbreak #StopFakeNews
543,"Omg al parecer según una señora de mi pueblo, como tengo 25 años nada más, soy muy joven para ir dando advertencias sobre el corona virus."
544,"Coronavirus/COVID 19..is real , its spread like wild fire ..avoid contacts and unnecessary outings my Nigerian ppl....stay safe!! "
545,"(4e LD) Coronavirus : ralentissement des nouveaux cas, mesures de quarantaine plus strictes pour les arrivées d'Europe http://yna.kr/AFR20200323002000884"
546,Los Santos Lockdown #GrandTheftAutoV #GTAV #GTAOnline #GTAPhotographers #GTAVSnapmatic #GTAVogue #COVIDー19 #CoronaVirus #Snapmatic #VIPSnapmatic #Bonk #RockstarGames
547,Stay in House and Stay Safe #GrandTheftAutoV #GTAV #GTAOnline #GTAPhotographers #GTAVSnapmatic #GTAVogue #COVID19 #CoronaVirus #Snapmatic #VIPSnapmatic #Bonk #RockstarGames
548,Séoul souligne l'importance de la coopération intercoréenne dans la lutte contre le coronavirus 
549,(LEAD) Changwon bars access to cherry blossom sites amid coronavirus concerns 
550,Coronavirus relevant. 
551,S. Korean firms temporarily shut down Indian factories over coronavirus 
552,"In late January, South Korea's Ministry of Justice announced that medical centres are exempt from obligation to notify immigration of patient visa status, meaning even undocumented immigrants can seek coronavirus medical care. "
553,Huge respect for them #COVIDー19 #coronavirus #FightCOVID19 #FightAgainstCOVID19
554,"Last week, the South Korean government re-emphasised that it will cover all coronavirus-related costs, from testing to treatment, for all foreign residents including undocumented immigrants. Massive online backlash, saying it was a waste of tax money etc. "
555,The South Korean government has defended itself for providing free coronavirus testing and treatment for foreigners: it's a measure to protect Koreans. 
556,Market Update: Demand for #AloeVera in #Indonesia has risen over the past two weeks as consumers are looking for extra protection to deal with the #coronavirus. This plant is known traditionally in Indonesia as a natural antiseptic that can be used to sanitize hands. #COVID19
557,Coronavirus: UK deaths rise faster than Italy and China at same stage of outbreak 1. Post Info' : Sky News / 2020. 3. 23. ✅ Sky's Ashish Joshi looks at the data and takes us through which areas of the UK have been most affected by COVID-19. ▶️ Twitter: https://twitter.com/skynews
558,@rohini_sgh @ArvindKejriwal @AamAadmiParty @VishalDadlani @SrBachchan #coronavirus 
559," The planes are carrying Russian military medics and specialists in infectious diseases, as well as equipment necessary for diagnostics and disinfection of the deadly coronavirus."
560,所以啊加上美国今年死掉的流感中好一部分是coronavirus死的，不想想自己带给武汉的多少病毒🦠？？评论区一群瞎逼逼的不长眼的双标杠精，都他妈给爷爬
561,CORONA VIRUS DI NANA MAAYO
562,Aprendam com os coreanos Brasil! #ficaemcasa #coronavirus #COVIDー19 #vidanacoreia #coreiadosul
563,el mensajito d bangtan x el coronavirus dios mis idolos m quieren mas q mis papás
564,i'm afraid that one day we all gonna die not bcs of corona virus but bcs of selfish politicians we have 💔💔
565,"Due to the coronavirus outbreak, delivery service workers are working nonstop to accommodate the rise in orders. It's to the point that some have died by suicide. Amid this Hanjin Kal is cutting wages for their delivery workers to take more of the profits "
566,"This spring we stay at home to save lives! And to lift up our spirits, we let flowers do their work. Enjoy the virtual visit to our famous flower garden, Keukenhof. #keukenhof #flowers #coronavirus #WhatToDoDuringQuarantine #lnv #rvo"
567,"This comes as coronavirus is now being ""imported back"" into South Korea. 14 of the 64 new cases reported this morning came from abroad. "
568,KCDC: The South Korean government will cover the cost of #coronavirus treatment for foreigners because they say it is in the public interest to ensure infected people are treated and stay in isolation - and not infect others.
569," So far, the North hasn't confirmed any coronavirus within its borders."
570,Different between Korea And Others #COVIDー19 #CoronaFreePakistan #coronavirus #CoronaVirusInPakistan
571," U.S. President Donald Trump says his administration is willing to help all countries in need during the COVID-19 outbreak,... and that includes North Korea and Iran. Here's President Trump speaking a few hours ago during a coronavirus task force briefing at the White House."
572,"our own DOTR literally said ""THANK YOU CORONAVIRUS"" in all caps. Please save me i need to fly somewhere else "
573,"(3e LD) Coronavirus : ralentissement des nouveaux cas, mesures de quarantaine plus strictes pour les arrivées d'Europe "
574,Deciding to toilet train our 3yr old during #Coronavirus when we were #SocialDistancing anyways was a total pro move by my wife. #MomGameStrong
575,"@ScottGottliebMD We are a team of 'Kim's News Factory', the most poplular News Program in Korea. We would like to listen your valuable opinions about 'corona virus'. If you are available to phone interview, please let us know by e-mail pej609@hanmil.net"
576,Hablando del coronavirus :(
577,"The Emissions Impact of Coronavirus Lockdowns, As Shown by Satellites "
578,▪ 2020 OLYMPICS ON HOLD? Japanese Prime Minister says postponing Tokyo Olympics may be an option in light of COVID-19 outbreak #Japan #coronavirus #Olympic
579,"Just in: 14 of the 64 new cases of coronavirus in South Korea reported this morning were ""imported"" from abroad. "
580,"▪ COVID-19 IN U.S. As COVID-19 cases spike in U.S., Senate votes against rescue package #U.S. #coronavirus #Policy"
581,En Corée le président et les ministres baissent leurs salaires de 30% pour aider l'économie en période de coronavirus. 
582,▪ ARRIVALS FROM EUROPE SENT TO JINCHEON 324 S. Koreans and foreigners from Europe without symptoms sent to state facility in Jincheon #Jincheon #symptom #coronavirus 
583,"▪COVID-19 IN S. KOREA S. Korea reports 64 new COVID-19 cases, bringing total to 8,961 #COVID19 #coronavirus #SouthKorea"
584," With more than 240,000 infections and more than 10,000 deaths, the coronavirus epidemic is pushing people to modify their day to day lives. VOA correspondent Mariama Diallo reports on social distancing, one of the themes global health experts stressed at a VOA town hall."
585,(2nd LD) S. Korea to take legal actions against churches violating coronavirus guidelines 
586,Government Advisor here in South Korea and Information Notification sent directly on all the mobile numbers #StayHome campaign #CoronaVirus #COVID19 #covid19days #SouthKorea #My37thDayatHome
587,Life goes on in Korea amid coronavirus pandemic 
588,💻Top 7 Most Common Types of Cyberattacks on Web Applications🔒 Check out Penta Security's cybersecurity guidance during the coronavirus pandemic here: https://bit.ly/2wvVpzN #cyberattack #cybersecurity #data #web #pandemic
589,"Another Rodong editorial today, reiterating this: “At the time like now when the work to prevent the novel coronavirus infectious disease is unfolding intensely... No special cases should [be allowed to] lie outside the law"" "
590,Changwon bars access to cherry blossom sites amid coronavirus concerns 
591,Really I appreciate your words .. Please take care of yourself too. We're here WAITING until #coronavirus_D19 go away from us. Please stay strong!!!! And HEALTHY
592,"Instant craziest working from home, so naturally say so,... #workingfromhome #wfh #coronavirus #covid_19 #funny #whattafuck #lifejokes #stayrelax #stayhome #staysafe #stayhealthy #keepaware #stayblessedeveryone @… https://www.instagram.com/p/B-EFqWdHDxV/?igshid=13j0z0kywak6f"
593,Yung ligtas ka nga sa Corona virus pero hindi ligtas ang magiging epekto ng pagkain mo lagi ng pancit canton Lucky me.
594,"So, while we're all on twitter, what's the plan for the economy when all this hopefully comes to an end? Utopia? Improvements? Or the same-old? #coronavirus "
595,me n my parents have 2 go grocery shopping and we r avoiding my landlord bc he’s going to get Mad if he catches us all leaving bc of the coronavirus HSHSJDK 
596,Why in the flying fck is THANK YOU CORONAVIRUS trending in PH? WHAT?
597,S. Korea reports lowest daily increase in coronavirus cases in month 
598,Almoço de hoje: Curry! #vidanacoreia #coreiadosul #southkorea #mealservice #escolacoreana #coronavirus #COVIDー19
599,ACS Publications make the articles accessible for researchers to stay up to date with chemistry in coronavirus research https://pubs.acs.org/page/vi/chemistry_coronavirus_research?utm_source=pubs_content_marketing&amp;utm_medium=email&amp;utm_campaign=0320_MFH_PUBS_0320_MFH_CoronavirusSecondEmail&amp;ref=pubs_content_marketing
600,Is it considered suicidal to not do anything specific to avoid catching #coronavirus ?
601,I interrupt your regularly scheduled coronavirus to bring you this little ray of sunshine. 
602,"dear coronavirus, paki ayusin po yung target niyo. yung mga corrupt na fucking politiko sana. paki sure na positive po ang mga fukingina nila salamat po"
603,The change that needs to be made is your being in office. Let us not forget you threatened two of our Supreme Court Justices. A corona virus does not make us forget. Get out.
604,"#VizcarraOppaDay Tu presi, mi presi, nuestro presi. 🎂💜 I purple you Vizcarrita💜🤗 #ArmyPeruana #Peru #coronavirus #YoMeQuedoEnCasa #YOAPOYOALGOBIERNO @MartinVizcarraC @BTS_twt"
605,Please let this be a trend and not an aberration | S. Korea reports lowest daily increase in coronavirus cases in month 
606,Mneleh nnti kene coronavirus
607,The US Should Use Stablecoins for Emergency Coronavirus Payments http://dlvr.it/RSN7RL
608,"You are in charge of caring Americans now, Mr President. Don’t blame media on this very important #CoronaVirus pandemic issues. "
609,Thank you Corona Virus for killing thousands of people including front liners who risked their lives just to save others. I know we're trying to lighten up the mood on this situation but thanking Corona Virus for something like this is not acceptable. 
610,I'm forwarding this to my aunt who is a doctor handling coronavirus over here. Maybe she could ask her hospital to use this.
611,"French fashion labels Saint Laurent, Balenciaga to make coronavirus face masks - Reuters "
612,"Hawaiian Airlines to suspend most longhaul flights to, from Hawaii to stop coronavirus spread https://www.bizjournals.com/pacific/news/2020/03/22/hawaiian-airlines-to-suspend-mostlonghaul-flights.html - @Pacificbiznews"
613,A GLOBO NÃO QUER A CURA DO CORONAVIRUS! Um dos ratos que foi mantido em laboratório com a cura do COVID-19 está sendo mantido PRESO numa casa pela Rede Globo. O nome dele é DANIEL. Clique no link e vote nele para nos salvarmos da pandemia! 
614,"Recebi da OMS 👇🏽 Se vc votar 1000 vezes no Daniel, vc fica livre do contágio por coronavírus. Já testei e deu certo. 👍🏽 Repasse! 🔄 https://gshow.globo.com/realities/bbb/bbb20/votacao/paredao-bbb20-quem-voce-quer-eliminar-daniel-flayslane-ou-ivy-91375481-6250-4583-b026-0e8b21c67a20.ghtml"
615,"El primer contagiado de Iquique, ¿quién es? El secretario titular del 3 juzgado de Letras que fue a trabajar con síntomas y repartió el coronavirus hasta en el supermercado. Karma, le dicen, Horacio. "
616,Can restaurant takeout containers spread coronavirus? https://www.today.com/video/can-restaurant-takeout-containers-spread-coronavirus-81072709859 via @TODAYshow
617,화이넨셜 타임스 제공 코로나19 정보도해 Coronavirus tracked: the latest figures as the pandemic spreads | Financial Times 
618,"Harvey Weinstein tested positive for the corona virus, Now we need to end the bullshit nonsense about “Chinese virus” Because Harvey Weinstein been by his damn self, so let’s cut that shit out shall we ?"
619,(LEAD) S. Korea to take legal actions against churches violating coronavirus guidelines 
620,"(2e LD) Coronavirus : ralentissement des nouveaux cas, mesures de quarantaine plus strictes pour les arrivées d'Europe "
621,No End to Pain in Emerging Markets Without Coronavirus Slowdown - Bloomberg https://www.bloomberg.com/news/articles/2020-03-22/no-end-to-pain-in-emerging-markets-seen-without-virus-slowdown via @GoogleNews $EDZ $GLD #GOLD
622,"nonono jaehyun made for you with low calories!! my pleasure noon. nah since corona virus, we just doin practice noon. hbu?"
