,Text
483,"احتمال شیوع یک بیماری دیگر در چین/ مرگ یک مرد بر اثر ابتلا به «هانتا ویروس» پایگاه خبری ""گلوبال تایمز"" چین نوشت، با وجود درگیری جهان با کرونا،بیماری دیگری نیز در حال رشد است؛آزمایش مردی از اهالی ""یوننان"" چین نشان دادکه او مبتلا به ""ویروس هانتا"" است/تسنیم http://entekhab.ir/fa/news/538210"
484,همین علمای اسلام (که همچین عالم هم نیستن) طبق همون قوانین اسلامی که بهش معتقدن باید برای حفظ جان آدمها یکسری از مسائل پیرامون در رابطه با ویروس کرونا رو حرام میکردن! چطور بلد بودن به زمان قاجار قند و قلیون و دوش حمام و ... رو اونم از سر منفعت خودشون حرام کنن! ولی اینو نمیشد؟
485,کل سخنرانیش گیر دادنش به امریکا و اتهام تقریبا غیرقابل اثبات مصنوع بودن ویروس کرونا فرافکنی است کلا
486,برای نخستین بار در دنیا نوازندگان و خوانندگانی از تمام ادیان دنیا از مسیحی و یهودی تا بودایی و مسلمان، در نیوزیلند دور هم جمع شدند و برای دفع ویروس کرونا اینگونه به زبان عربی هنرنمایی کردند! فریاد یا الله و ۹۹ اسم اعظم الهی در نیوزیلند برای دفع بلای کرونا که روح و تن هر شنونده ای 
487,برخی از پزشکان بر این باورند که کسانی که واکسن آنفولانزا زده اند کمتر در معرض ویروس #کرونا قرار می گیرند
488,انتگرالِ کرونا × هانتا = پوکاهانتس اسم ویروس بعدی
489,فکر کنم تنها تغییری که مردم چین بعد از بحران کرونا ویروس داشتن اینه که قبل از خوردن موش وسگ و مار دستاشونو میشورن..!!!
490,"@Olympics have been postponed. Inevitable, sure. But still a huge move four months out. Best for the athletes. #تعویق_المپیک #کرونا #ویروس_چینی"
491,ولی از هرچه بگذریم، از این نمی‌توان گذشت که #ویروس‌کرونا ناتوانی‌انسان را به بهترین شکل ممکن به تصویر کشیده است. انسانی که هیچ است ولی تصور می‌کند که قدرتش بی‌انتها‌ست.
492,⭕️کمیسر عالی #حقوق_بشر سازمان ملل خواستار لغو #تحریم‌ها علیه ایران و #ونزوئلا شد. 🔻«میشل باشله» کمیسر عالی حقوق بشر #سازمان_ملل متحد روز سه‌شنبه از کشورهای جهان خواست که در این شرایط حساس مبارزه جهانی با ویروس کرونا، تحریم‌های خود علیه کشورهایی مانند ایران و ونزوئلا را لغو کنند
493,کرونا تا کی در ایران هست؟ استاد اپیدمیولوژی دانشگاه علوم پزشکی کرمان: اگر مردم به سیستم حاکمیتی کمک نکنند، مسافرت‌ها کاهش پیدا نکند و ایزولاسیون صورت نپذیرد، پیش بینی می شود تا اواخر خردادماه سال ۹۹ روند افزایشی مبتلایان به ویروس کووید ۱۹ را در کشور شاهد باشیم.
494,تغییر لوگوی یه سری از شرکت‌های معروف با هدف اهمیت دادن به مبارزه با گسترش ویروس #کرونا
495,بعد میگن ویروس کرونا دمکرات هست و فقیر و غنی نمیشناسه پول همیشه خوب بوده و هست 
496,حشرات کرونا رو منتقل می‌کنند؟ مثلا سوسک. خونه همسایه که کرونا داره بره ویروس بچسبه به پرز پاش بعد پاشه بیاد خونه ما؟ اونم وقتی همه خوابیم؟
497,از #سیری برای تشخیص ابتلا به #ویروس #کرونا کمک بگیرید! 
498,رونمایی آمریکا از ویروس جدید هانتا در چین ⁦ℹ️⁩نسخه پریمیوم کرونا #جنگ_بیولوژیک #کرونا 
499,باشگاه محترم #لیگ_برتری که به هفت اطلاعیه ستاد عالی پیشگیری و مقابله با ویروس #کرونا، ستاد کشوری وزارت بهداشت و توصیه های صغیر و کبیر بی توجه هستی. توجه کن مسئول سلامت و جان بازیکنان و قطعا عواقب انضباطی و #قضایی آن خواهی بود.
500,این نوع از ویروس کرونا ناشناخته هست قدرت سرایت بالایی داره داروی قطعی براش وجود نداره واکنش و تاثیر پذیری بدن افراد نسبت به این ویروس کاملا متفاوته تمام این موارد رو بزار کنار رشتویی که زحمتشو کشیدی خدواکیلی به این آدمها و این پزشکان که این تصمیمات رو میگیرن چی میشه گفت؟! #کرونا 
501,ارمغان #مجلس دهم ویرانگرترین ویروس درایران کرونایی که از ایران کشته گرفت #اعتراضات_سراسری #نوروز #کرونا #کروناویروس #کرونا_عیدی_آخوندا #سپاه_عامل_کرونا 
502,اینا اول ایدئولوژی براشون مهمه در درجه دوم شاید جون مردم #کرونا_ویروس
503,کرونا هم خودت بهتر میدونی ویروس جدیدی نبود اما نوع کویید ۱۹ کشنده و خطرناک شد 😬
504,هانتا ویروس چیه ما اینجا دخترایی داریم باباش سانتافه داره :)) #كرونا
505,"شیوع یک بیماری دیگر در چین؛ مرگ یک مرد بر اثر ابتلا به هانت ویروس ، با وجود درگیری جهان با ویروس کرونا، بیماری دیگری نیز در حال رشد است؛ آزمایش مردی از اهالی ""یوننان"" چین نشان داد که او مبتلا به ""ویروس هانتا"" است. ۱/۳ #هانتا_ویروس #کرونا #در_خانه_بمانیم https://twitter.com/igtamil/status/1242397263466336256"
506,♦️ پیشنهاد تعلیق 120 روزه #تحریم ایران به دولت ترامپ به خاطر #کرونا 🔹 با امضای یک تومار از سوی گروهی از نمایندگان و سناتورهای دموکرات کنگره آمریکا فشار رفع تحریم‌های ایران در شرایط بحرانی مبارزه کشورها با ویروس کرونا، افزایش یافته است /عصرایران http://entekhab.ir/002G0x
507,خدا میدونه چندین نفر به #ویروس_کرونا مبتلا نشدن، ولی به خاطرش روند #زندگی شون تغییر کرده و خواهد کرد...
508,همین الان که درگیر ویروس کرونا هستید، چین مرگ یک نفر بر اثر هانتا ویروس را تایید کرد، ویروسی به مراتب کشتنده تر و با قابلیت پخش گسترده‌تر #Hantavirus #coronavirus
509,كورونا في إيران.. نظام الملالي يطرد فريق أطباء بلا حدود من إيران via @IranAlhurra https://iranfreedom.org/ar/%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d9%81%d9%8a-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86-%d9%86%d8%b8%d8%a7%d9%85-%d8%a7%d9%84%d9%85%d9%84%d8%a7%d9%84%d9%8a-%d9%8a%d8%b7%d8%b1%d8%af/ #فساد_الملالي #الفساد #ویروس_کرونا #coronavirus #COVIDー19
510,کرونا چیه بابا هانتا ویروس نگیرن حالا ⁦🤦🏻‍♂️⁩
511,در موردبیمارانی که مبتلا به ویروس کرونا میشند مشکلی برای مصرف داروهای دیگه وجود نداره تنها چیزی که مضر هست داروهای ضد التهاب از خانواده اپوبروفنهاست که باعث تنگی نفس بیشتر میشه و درصورت بروز تب میتونید از استامینوفن یا پاراستامول استفاده کنید و یک دوز بالا 5000mg ویتامین C در روز
512,معلومات مفصلة عن انتشار فيروس کورونا في إيران via @IranAlhurra https://iranfreedom.org/ar/%d9%85%d8%b9%d9%84%d9%88%d9%85%d8%a7%d8%aa-%d9%85%d9%81%d8%b5%d9%84%d8%a9-%d8%b9%d9%86-%d8%a7%d9%86%d8%aa%d8%b4%d8%a7%d8%b1-%d9%81%d9%8a%d8%b1%d9%88%d8%b3-%da%a9%d9%88%d8%b1%d9%88%d9%86%d8%a7/ #خامنئي_عدو_مشترك #فساد_الملالي #ویروس_کرونا #coronavirus #COVIDー19
513,Id instagram : تحت گروه : @sawadteam #در_خانه_بمانید #در_خانه_میمانیم #درخانه_بمانیم #کرونا #کروناویروس #کرونا_ویروس 
514,وضعیت الان دنیا در مقابل ویروس کرونا😐 
515,محبوبم سگ تو روحت گفتم بعد کرونا شاید بیایی که این هانتا ویروس گویا قراره گند بزنه تو زندگیامون بازم. اصلا نمیخوام بیایی دیگه، اگه زنده موندم خودم مخ یکیو میزنم باهم میریم سر خونه زندگیمون😒 محبوب هم انقده بی بخار و گاگول آخه⁦🤦🏻‍♂️⁩
516,المقاومة الإيرانية: شدة دجل وكذب خامنئي تزداد مع ازدراء وتفاقم الأوضاع via @IranAlhurra https://iranfreedom.org/ar/%d8%a7%d9%84%d9%85%d9%82%d8%a7%d9%88%d9%85%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d8%b1%d8%a7%d9%86%d9%8a%d8%a9-%d8%b4%d8%af%d8%a9-%d8%af%d8%ac%d9%84-%d9%88%d9%83%d8%b0%d8%a8-%d8%ae%d8%a7%d9%85%d9%86/ #خامنئي_عدو_مشترك #فساد_الملالي #فقر #اقتصاد #ویروس_کرونا #coronavirus #COVIDー19
517,#هانتاویروس حالا بعد از #کرونا اولین تلفات خود را در چین برجاگذاشت. فک کنم امسال بجای #جهش_تولید سال جهش ویروس‌هاست. این ویروس از موش به انسان منتقل شده و امسالم سال موشه😁 محققان گفتند این ویروس در شرایط فعلی امکان تبدیل شدن به یک اپیدمی را مثل کرونا دارد.
518,ترسناکی کرونا مربوط به انتقال سریع آن است. اگر کسی که کرونا داشته و حتا در محیط بازی مثل خیابان عطسه کند و یک نفر از همان مسیر عبور کند، به کرونا دچار می‌شود! چون تا چند ساعت ویروس در هوا می‌ماند. به همین خاطر پزشکان در خانه ماندن را توصیه می‌کنند.
519,تو این گروه به اصطلاح #پزشکان_بدون_مرز هیچ پزشک یا متخصص مرتبط با ویروس کرونا نبوده! هیچ دارو و تجهیزات خاصی هم همراهشون نبوده به جز ۱۰۰۰ ماسک و ۵۰۰ لباس پرستاری به همراه یک چادر بزرگ. شما چی فکر میکنید؟ نباید بیشتر دقت کرد ؟
520,کرونا این‌جوریه که شما اگه عید از یه شهری بری خونه‌ی پدرمادرت تو یه شهر دیگه این جابه‌جایی باعث میشه میلیونها نفر آلوده بشن و بمیرن ولی اگه بری سر کار هیچ خطری برای هیچ‌کسی نداره. از این به بعد جای ضرب‌المثل یک‌بام‌ و دوهوا باید بگیم #سیاستهای_ستاد_کرونا! #کرونا_ویروس
521,ویروس کرونا چگونه باعث مرگ می‌شود؟ هرچند کووید ۱۹ دراغلب موارد موجب بیماری خفیف می‌شود، همچنان نرخ مرگ‌ومیر بالای یک درصد دارد؛ اما ویروس کرونا چگونه موجب مرگ بیماران می‌شود؟ در زومیت بخوانید: https://www.zoomit.ir/2020/3/24/346723/how-covid19-coronavirus-kill/
522,چند وقت پیش هم اجنه با موشک زدند یه هواپیمای مسافربری رو ساقط کردند، که دولت هنوز نتونسته جن مورد نظر رو پیدا کنه، چون نامرئی هستند. یه سری طلبه چینی،، ببخشید جنی هم از جن آباد ویروس کرونا رو وارد ایران کردند، تا مردم فکر کنند حاکمان ما بی کفایت هست
523,لازم به ذکر است که: با پیدا شدن سر و کله ی هانتا ویروس دیگه منظورمو از ویروس جدیده کرونا نیست، هانتائه..
524,@Mj3395615791 آقای دکتر دراین رشتو توضیح دادن... #آربو_ویروس ها چن تا خانواده ان که از طریق بندپایان و جوندگان منتقل میشن. مثل پشه و موش... #بونیا_ویریده یه خانواده از اونهاست که #هانتا_ویروس یکی از جنسهای این خانواده میشه. مثل خانواده #کرونا_ویریده و جنس #کرونا_ویروس.
525,زالی در نامه ای از وزیر بهداشت درخواست کرد:ادارات تا ۱۵ فروردین تعطیل شود/اخذ عوارض روزانه از خودروهای غیربومی یکی از نکات جالب #ویروس_کرونا در ایران این است که #دکتر_زالی هرچی میگه. #وزارت_بهداشت و #دولت_روحانی بر عکسش عمل می کنند https://www.ilna.news/fa/tiny/news-889587
526,مسئله مهمی که هیچ رسانه ای تا حالا در مورد صحبت نکرده همین مسئله رساندن کیت و تشخیص کرونا که به ایران دیر ارسال شد یعنی سه هفته بعد از شیوع ویروس کرونا با توجه به این که ما پروازهای مستقیم مسافری و باری به چین در این مدت داشتیم اما کیت ها و تشخیص دیر به ایران ارسال شد. #کرونا 
527,بین آلمانی‌های توییتر که ترند شده ولی مقاله‌ای که خوندم که میگه مثل کرونا نگران کننده نیست چون از انسان به انسان منتقل نمیشه ولی از طرفی میگن اگه کسی بگیره، به مرور اگر گسترده شه، ویروس خودش رو نسبت به دارو مقاوم‌میکنه!!!
528,بدتر از ویروس کرونا، ویروسه جهله
529,#Hantavirus ویروس جدیدی که اخیر در چین شایع شده و‌ مردی هم که به آن مبتلا بوده فوت کرده ، امیدوارم مسئولان اینم نگن شایعه اس و پیگیر امور باشن تا تبدیل به معضل #کرونا نشود این هشتگ را سرچ کنید
530,تا همین چند سال پیش آرزو میکردیم ماهی قرمز عید تا ۵۰ بدر زنده بمونه الان واسه خودمون همچین آرزویی داریم چیه این دنیا...! چیه این بشر...! #coronaviruse #ویروس_کرونا
531,یه سری آدمای اطرافمون مثل ویروس کرونا هستن اگه ازشون فاصله نگیری میکشنت !
532,هم‌اکنون تمامی دنیا خطاب به چینی ها #ویروس_کرونا #کرونا #هانتا #هانتاویروس #Hantavirus
533,پس این #ماهان داره چه غلطی میکنه؟ چند ساعته یه ویروس جدید تولید شده نرفته واسه ما بیاره #هانتا #کرونا
534,ویروس #کرونا بدون شک تاثیرات فرهنگی، اجتماعی و حتی اقتصادی متعددی بر جای گذاشته که قابلیت بررسی آکادمیک دارند. این روزها جای خالی #شوکران و #زاویه بیش از پیش احساس می‌شود.
535,لحظه ای یه چینی رو ببینم #Hantavirus #COVID19 #ویروس_هانتا #هانتا #هانتاویروس #کرونا 
536,در خصوص خسارات وارده به اشخاص ناشي از اقدامات دولت در مهار ويروس كرونا ، مستفاد از ماده ١١ قانون مسئوليت مدني و تبصره ماده ٢٠ قانون مجازات اسلامي و همچنين بند ك ماده ٨ قانون خدمات كشوري ، اقدامات مذكور ذيل #اعمال_حاكميتي تعريف گرديده و طبعا دولت مسئوليتي در جبران خسارات ندارد.
537,ای کاش #مردم بیشتر به هشدار های #مسئولین بهداشت کشور گوش میدادند و به مسافرت نمی رفتند. به نظر میرسه موج جدیدی از مبتلایان #کرونا_ویروس در راه هستند. به هشدار ها و نکات بهداشتی گوش کنیم و بیشتر از قبل مسائل بهداشتی را رعایت کنیم. #کرونا_را_جدی_بگیرید
538,با توجه به شیوع ویروس #کرونا ، کسب و کار شما دچار آسیب شده است⁉️
539,#ویروس_کرونا با تمام بدی هایی که داشت یه کار خوب انجام داده این #آخوندا رو از بین برده
540,#کرونا داره یواش یواش کنترل میشه #ویروس_هانتا : #Hantavirus #COVID19
541,#هشدار، تصویر به شدت زننده فکر کنم جهان در آخر به این نتیجه برسه که تنها راه بقای نسل بشر بمباران اتمی چینه وقتی تمام جهان به خاطر ویروس کرونا فلج شده، چینی ها ورق جدید رو کردند : ویروس هانتا، که مثل کرونا به شدت کشنده است، علت احتمالی ظهور؟ موش #Hantavirus
542,من واقعا حوصله ندارم براتون توضیح بدم که چقدر وضع خرابه و این ویروسه ربطی به اینکه چینیا همه چی می خورن نداره و کرونا فقط پیرها رو نمی کشه و آمریکاییا تو این قضیه چقدر مادرجنده بودن و این ویروس جدیده در واقع جدید نیست.
543,#ویروس_کرونا وقتی میبینه #ویروس_هانتا ترند میشه #کرونا #هانتا #هانتاویروس #COVID19
544,سازمان ملل خواستار کاهش تحریم‌ها علیه ایران شد *رئیس کمیسر عالی حقوق بشر سازمان ملل متحد خواستار بازنگری در تحریم‌ها علیه کشورهایی مانند ایران شدکه با همه‌گیری ویروس «کرونا» روبه‌رو هستند. 
545,#پارادکس: اصناف میگن مارو تعطیل کردن ولی بانکها روفعال گذاشتن تاچکهای مارو برگشت بزنن! زنجیره انتقال ویروس چجوری قطع بشه وقتی ادارات بازو اوضاع عادیه؟ واقعا موندیم به مردم توصیه کنیم خونه بمونن یا به #ستاد_ملی_کرونا التماس کنیم این چند روز ادارات وبانکها روتعطیل کنه؟ @Rouhani_ir
546,منبعت چیه؟ شیوه نگارشت منطقی است ولی هیچ کجا و تو هیچ منبعی این روشهارو درخصوص کرونا تأیید نکردند. ویروس کرونای 2019 هنوز ناشناخته است و درخصوص رفتارش به شناخت مناسبی نرسیدند که شما این مطالب را عنوان میکنید.
547,احتمال شیوع یک بیماری دیگر در چین؛ مرگ یک مرد بر اثر ابتلا به «هانتا ویروس» لامصبا چی کار میکنید،هنوز کرونا تموم نشده!
548,بسه چرا انقدر دوقطبی می کنید جامعه رو خدا رو شکر برچسب دلواپستون رنگ باخت پادشاه سیاه نمایی ایران لطفا مدرک پزشکی از ویروس کرونا ات بذار چرا نگفتی چطوری خوب شدی
549,الان تو همین مسئله اخیر ویروس کرونا از بهمن تا اسفند باید رئیس سازمان هواپیمایی کشوری، ایرلاین ماهان، استاندار و شهردار قم، و دیگر نهادو سازمان در استان قم مورد پرسش‌گری در این رسانه می بودن و این به نظر من خاص مردم و 80 میلیون ایرانی بود ظاهرا زور شبکه میلی نرسید
550,رئیس کمیسر عالی حقوق بشر سازمان ملل خواستار بازنگری در تحریم‌ها علیه کشورهایی مانند ایران شد که با شیوع ویروس کرونا روبرو هستند. http://fna.ir/ewgn5j
551,چین دیروز اعلام کرد هیچ کِیس جدید کرونا ویروس در چین نیس امروز اعلام کرد یک کِیس جدید هانتا ویروس کشف کردن، یعنی یه روز نتونستن جلو شکمشونو بگیرین
552,◾️دم‌خروس زد بیرون ... ومکروا ومکرالله والله خیرالماکرین 🤔منشأ ویروس کرونا از زبان وزیر امور خارجه رژیم غاصب صهیونیستی ‼️ #KhameneiTheGreate
553,دلخوش به این بودیم کرونا تموم‌شه به زندگی عادی برگردیم هانتا ویروس دسته گل جدید این وحشی‌های ناهنجار از راه رسید
554,تصور کنید بواسطه‌ی بی خردی یکی از اعضای خانواده، کلیه اعصای یک خانواده به ویروس کرونا مبتلا شوند! یک خانواده از هم میپاشد و این فقط بخش کوچکی از عدم رعایت نکات بهداشتی است. 
555,هموطن عزیز جهت مال ویروس کرونا لطفا۲دقیقه وقت بگذاریدوباپاسخ به #شماره_۴۰۳۰ از سلامتی خودمطمعئن شوید #غربالگری_تلفنی
556,شیوع بیماری ناشی از ویروس کرونا در کشور علاوه بر تلفات و خسارتهای جانی، زیانهای اقتصادی متعددی نیز در بر داشته که توقف فروش محصولات تولیدی گلخانه‌های گل و گیاه زینتی و بروز مشکل برای این واحدها از آن جمله است. 
557,#هانتا_ویروس چه ربطی به #کرونا داره آخه؟ فقط هر دو RNA ویروسن. علائم بیماری و راه انتقال و میزبانها و...باهم کاملا متفاوته. این جزئ از #آربو_ویروس هاست. خانواده #بونیا_ویریده و کلاس پایینترش هانتا ویریده...یه سرچ کنید بد نیست.
558,الان بپرسید دو تا راهبرد و یا کارکرد بدید که با بستن پارک ها و فضا سبز شهری یا بوستان ویروس کرونا شر کم میشه؟؟ وقتی یک خبرنگار رسمی یک کشور قدرت تجزیه و تحلیل و قدرت فکر نداره و هیچ راهبرد و کارکردی در مسائل و سیستم و مدیریت شهری نداشته باشه همین میشه
559,۱. کرونا پخش نمیشه بلکه ادمها اونو پخش میکنن #در_خانه_بمانیم ۲. بیمارستانها راه حل نیستند و با این ظرفیتها گنجایش همه را نخواهند داشت #در_خانه_بمانیم ۳. درمانی برای ویروس وجود ندارد #در_خانه_بمانیم
560,"احتمال شیوع یک بیماری دیگر در چین/ مرگ یک مرد بر اثر ابتلا به «هانتا ویروس» پایگاه خبری ""گلوبال تایمز"" چین نوشت، با وجود درگیری جهان با ویروس کرونا، بیماری دیگری نیز در حال رشد است؛ آزمایش مردی از اهالی ""یوننان"" چین نشان داد که او مبتلا به ""ویروس هانتا"" است."
561,یعنی میشه تمام بوستان ها و پارک های شهری کل مثل سال 60 تا 70 دوبار حصار و نرده کشید و به مردم گفت نیاید خوب طور دیگه ای هم میشه تعطیل کرد جور دیگری هم میشه برای مردم در حالتی که ویروس کرونا اومده تفریح درست کرد شما نگاه کنید به دیگر کشورها مثلا کره، ژاپن چیکار کردن
562,بعداز كرونا ويروس نوبت هانتا ويروسه
563,جدیدترین رده‌بندی قوی‌ترین قدرت‌های جهان: 1. ویروس کرونا 2. ایالات متحده آمریکا 3. روسیه 4. چین 5. هند 6. ژاپن 7. کره جنوبی 8. فرانسه 9. بریتانیا 10. مصر 11. برزیل 12. ترکیه 13. ایتالیا 14. آلمان 15. ایران 16. پاکستان 17. اندونزی 18. عربستان سعودی 19. اسرائیل 20. استرالیا
564,یک ویروس از چین آمد، نفت بشکه ای 70 دلار شد بشکه ای 10دلار و ماسک بسته ای 10سنت شد 20 دلار. بزرگترین تولید کننده ماسک در جهان هم کشور چین هست و بیشترین خریدار نفت در جهان هم چین! حالا این وسط اگر این اتفاق عمدی باشه به کی بیشتر میشه شک کرد!؟ #کرونا
565,عکس سمت چپ: ویروس کرونا به زودی از بین می رود عکس سمت راست: اولین نمونه های انسانی آلوده به #ویروس_هانتا در چین شناسایی شدند😭😭😭😭😭😭😭😭
566,ویروس خامنه ای از ویروس کرونا خطرناک تر است و ویروس جمهوری اسلامی از ویروس خامنه ای خطرناک تر.سرطان اسلام از همه کشنده تر که قابل درمان هم نیست #KhameneiVirus #IslamicRepublicVirus
567,آخرین آمار از مبتلایان به ویروس کرونا در ایران و جهان https://www.instagram.com/p/B-HnrP_JNheWUcfrKL0whs4VLfUMlt104GCX3Y0/?igshid=c5znrl2wkvfd
568,مرحله بعدی ویروس هانتا 😐 کرونا نرفته ویروس جدید اومده بازم از چین 🙄😐 از موش منتقل میشه و باعث حمله قلبی میشه #Hantavirus
569,طب سنتی یا اسلامی هرچی اسمش بزارن این کرونا ویروس جدید هستش اونا هنوز به این درس نرسیدن بگید دخالت نکنن.
570,"جمله آخر رعنا رحیم پور امروز خیلی خوب بود. ""مراقب باشید"" .@ranarahimpour @bbcpersian برای مرافب بودن باید دانش خود را زیاد کنید. اگر مردم ایران دانش کافی داشتند به سفر نمی رفتند. حالا منتظر طوفانی دردناک در تهران هستیم. #کرونا #ویروس_کرونا #ایران"
571,دکتر جوهری به شهدای #مدافع_سلامت پیوست رئیس دانشگاه علوم پزشکی قم درگفت‌وگو با تسنیم:امروز دکتر حسین جوهری که از روز اول شیوع ویروس کرونا، همواره در راستای کمک به بیماران تلاش می‌کرد و از پزشکان خوب و متعهد کشور بودند، متأسفانه خود نیز درگیر این ویروس شد و به لقاء الله پیوستند 
572,بعد گرونی #بنزین یه عده اومدن گفتن تقصیر #رئیسی هست ...!!! 😶 حتی نزدیک ترین دوستانم که حامی دولت #شیخ_حسن بودن ..!! الانم منتظرم همونا بیان دوباره بگن چرا رئیسی #قرنطینه نمیکنه ..!! 😑 #روحانی براشون نقش بادمجان رو ایفا میکنه #کرونا_ویروس #در_خانه_بمانیم
573,شخصی از ویروس #هانتا در چین فوت کرد. فعلا CDC -مرکز کنترل و پیشگیری از بیماری‌های آمریکا- اعلام کرده که این بیماری از طریق تماس فرد به فرد منتقل نمی‌شود. این در حالیست که نمونه‌هایی در آرژانتین و شیلی از انتقال بین انسان به انسان مشاهده شده است. #کرونا
574,ویروس تحریم سال‌هاست که میلیون‌ها نفر را در کشور فقیر کرده است. در حالی که واکسن آن (رفع تحریم) هم وجود دارد. اما شما خیلی کمتر از آن در رسانه‌های کشور می‌شنوید. می‌دانید چرا؟ چون تحریم مسئولان را فقیر نمی‌کند! #کرونا_ویروس
575,این مزخرفات چیه تفت می‌دید آخه! دکتر مغزواعصاب رو چه به کرونا؟ دکتر طباطبایی کیه آخه؟ گاز با ویروس ترکیب میشه، دوباره ویروس بوجود میاد؟ مگه خُمِ رنگ‌رزیه؟ تا ۲۴ساعت مهلت نمیده و می‌کشه؟! مقاله مرتبطش کو؟ داده‌هاش کجاست؟ به جای فیلتر کردن سایت‌ها، شایعه‌پراکن‌ها رو دستگیر کنید. 
576,الکی فاز ویروس هانتا نگیرید. 😁 یه ویروس قدیمیه. فقط از طریق ادرار ، مدفوع یا اب دهان جَوَنده (موش) ناقل به انسان سرایت میکنه. واکسن براش وجود داره و مثل کرونا کشنده نیست. البته اگر این چینی ها با موشه کثافت کاری راه نندازن. #Hantavirus #ویروس_هانتا #هانتاویروس
577,#کرونا ویروس کم بود #هانتا ویروس هم داره میاد... چین و فقط چین! 
578,خدای عزیز میشه سال ۲۰۲۰ رو حذف کنیم و دوباره نصب کنیم این ویروس داره .. #کرونا #ویروس_کرونا #ویروس #COVIDIDIOTS
579,يادش بخير يه ويروس مهربوني بود اسمش بود #كرونا ادماي در قيد حيات ده سال بعد كه از #هانتا ويروس هم زنده موندن و دارن از ويروساي ديگه فرار ميكنن
580,#هانتا_ویروس چه ربطی به #کرونا داره. این جزئ از #آربو_ویروس هاست. رده بندی پایینترش #بونیا_ویریده است و هانتا جز خانواده هانتاویریده قرار می گیره...
581,در شرایطی که راهبرد قطع زنجیره‌ی انتقال ویروس #کرونا،راهبرد موفق در چین بوده؛ برخی اصرار دارند برای مقابله با ویروس کرونا در ایران،همچنان باید از راهبرد انگلیسی استفاده کرد. افراد خبره‌ای از روحانی خواستند ارتباطات بین شهری قطع شود،متاسفانه او خیلی به نظرات کارشناسی اعتقاد ندارد. 
582,آمریکا می‌تواند به کانون سرایت کرونا در جهان تبدیل شود 🔹سازمان بهداشت جهانی اعلام کرد در ۲۴ ساعت گذشته ۸۵ درصد مبتلایان به کرونا از اروپا و آمریکا بوده‌اند و به علت شیوع سریع این ویروس در آمریکا، این کشور می‌تواند به مرکز سرایت جهانی این ویروس تبدیل شود.
583,میگن یه ویروس جدید اومده تو چین که از طرف یک مسافر که ترکیه سفر داشته منتقل شده به چند نفر که از موش ظاهراً سرایت کرده و شبیه به کرونا هست و اسمش رو هانتا گذاشتن البته هنوز قطعی اثبات نشده
584,به نظرم چیز خیلی نگران کننده ای نیست بخصوص اینکه در اکثر اوقات از انسان به انسان منتقل نمیشه و بخاطر کرونا بیش از حد نسبت به ویروس ها حساسیت پیدا کردیم. لینک منبع
585,🖋پیش بینی کارگروه اپیدمیولوژی وزارت بهداشت: 🔴 حدود ۶۳ درصد ایرانیان به #کرونا_ویروس مبتلا خواهند شد کارگروه اپیدمیولوژی وزارت بهداشت: در صورتی که واکسن یا درمانی برای این ویروس پیدا نشود حدود ۶۳ درصد ایرانیان به #کرونا مبتلا خواهند شد 🔳جزییات 👇 http://www.didbaniran.ir/fa/tiny/news-80749
586,کرونا چند وقت دیگه میره یا این ویروس ۱۵ ماه دیگه سرکار داریم
587,در زمان پاستور اشراف فکر میکردن فقط میکروب برای قشر پایین هست. کرونا یه هل دیگه. ما منتظر ویروس اصلی هستیم. #KhameneiVirus #IslamicRepublicVirus
588,چین از #ویروس_جدید دیگه ای رونمایی کرد❗️😞 هنوز #کرونا جاش خوب نشده که احتمال شیوع یک بیماری دیگه بنام #هانتا_ویروس میره❗️ این ویروس فعلا جان یک نفر رو گرفته❗️ مواظب #ماهان و #قم باشید❗️
589,با قیافه های پدران طب سنتی و #روغن_بنفشه آشنا بشید خودشون شبیه #ویروس_کرونا ! 
590,باید همانجا ، یک پد اغشته به ویروس کرونا باشه ، و از انها بخواهند ، ایا حاضر هستند به این ویروس الوده. شوند ؟؟
591,"🔴خبر فوری ♦️احتمال شیوع یک بیماری دیگر در چین/ مرگ یک مرد بر اثر ابتلا به «هانتا ویروس» 🔹پایگاه خبری ""گلوبال تایمز"" چین نوشت، با وجود درگیری جهان با ویروس کرونا، بیماری دیگری نیز در حال رشد است؛ آزمایش مردی از اهالی ""یوننان"" چین نشان داد که او مبتلا به ""ویروس هانتا"" است."
592,همه متخصصان میگن، موج اصلی و پیک #ویروس_کرونا بعد از تعطیلات هست که این احمقهایی که رفتن سفر برمیگردن خدا نگذره از حماقتتون واقعا !
593,بازیکنان و کادر فنی بایرن ۲۰ درصد از قرارداد این فصل خود را بخشیدند تا باشگاه بخاطر مشکل های به وجود آمده ناشی از ویروس کرونا دچار مشکل نشود ❤💚 [Bild]
594,هر کسی بتونه بعد از کرونا ویروس و هانتا ویروس و جن و انس جون سالم به در ببره باید لقب I AM LEGEND به خودش بده
