,Text
807,Paying It Forward: NATIONWIDE~Storyline Strategies~Coronavirus and Yo... https://lauriepaysitforward.blogspot.com/2020/03/nationwidestoryline-strategiescoronavir.html?spref=tw
808,"The above verse in the holy Qur'an: [surah Al-baqarah (The Cow) - (2:184)]. Meanwhile, scientists advised 2 things: 1. Personal hygiene. 2. Enhance ur immune system. until they find a vaccine.. We can use fasting to enhance our immune system to fight the #coronavirus . #Corona"
809,"Well if you are the owner of the formula it is not difficult at all. And today I just saw a video that explains how Den Xiao Ping gave the west a half stick. Due to the coronavirus, the actions of Western companies in China fell dramatically."
810,What the hell is going on? We aren't over with corona virus yet... another new virus? 😢😦 #Hantavirus
811,تمامی اصول بازاریابی و فروش باید به سه دوره زیر تقسیم شوند قبل از کرونا در حین کرونا و بعد از کرونا تاثیرات عمیق در کسب و کار ها و مشتریان تا سالیان سال باقی خواهد ماند و این یک تاثیر همگانی و بین المللی خواهد بود #COVID19 #محمدهمتی #coronavirus
812,"The number of coronavirus cases in Italy is probably 10 times higher than the official tally, the head of the agency collating the data said on Tuesday."
813,Remember people said Coronavirus is just flu. Don't panic. Now Pandemic. Taking precautions won't hurt. Better Closely monitor the virus from China.
814,GOP governor: Trump’s coronavirus message is ‘almost completely opposite’ of his own medical experts 
815,Only US politicians are who see Corona as an opportunity for continued hostility Like #WilburRoss happiness about Corona outbreak in China &amp; its positive effects for US or #Pompeo's propose for military invasion to #Iran. Which sick &amp; criminal brain is the source of #CoronaVirus?
816,"Two videos have passed between yesterday and today that convinced me of something I suspected, but had no basis. It was just my speculation. Now I am convinced that the coronavirus was purposely propagated by the Chinese themselves."
817,"Recovered Iranian Patients Close to 9,000 TEHRAN (Iran News) – The number of coronavirus patients among the Iranian nation exceeded 24,800 o #coronavirusinIran #Healthministry #IRAN #irancorona"
818,Nurses claim a previously unreported coronavirus symptom in tearful CNN interview 
819,"#China reports 78 #coronavirus cases, sparking fears of 2nd wave +World updates "
820,Corona Virus Theory A thread..
821,Prof.@Adib_Moghaddam in an interview with @J_Heirannia: Trump nervous due to devastating Coronavirus impact on US economy https://en.mehrnews.com/news/156997/Trump-nervous-due-to-devastating-Coronavirus-impact-on-US-economy
822,ایا هانتی ویروس مانند coronavirus مضر است؟ اگرچه علائم آن تا حدودی شبیه به تاج ویروس است ، از گزارش ها مشخص است مردم نیازی به ترس از بیماری مانند تاج ویروس ندارند که چهار قشر لاخ در سراسر جهان با تعداد تلفات بالای هزاران نفر را درگیر می کند.
823,"Can We fight #coronavirus by fasting..? Meanwhile, scientists advised 2 things: 1. Personal hygiene 2. Increase ur immune system until they find a vaccine. Allah said in the holy #Quran: [""And it is better for you that ye fast, if ye only knew""] #Corona"
824,"day 937294049 of quarantine: turns out i'm good at mahjong, if the coronavirus doesn't take these old ladies out me and my skills WILL"
825,دوخونا أوروبا وأمريكا بحقوق الانسان وحقوق الحيوان ، الٱن صار عندهم الانسان والحيوان بلا قيمة #كورونا_الجديد #كورونا #Corona #Coronavid19 #CoronaVirusUpdate #coronavirus
826,"#BREAKING: Iraqi health ministry confirms 4 #coronavirus-related deaths and 50 new cases in the last 24 hours. Nationwide death toll including the Kurdistan Region is 27, case total is 316 "
827,Cover artist better catch coronavirus before they catch these hands
828,Bro what if like everyone who passed away because of the corona virus wake up later as zombies 👀😳😳
829,"ಬೆಂಗ್ಳೂರಿಂದ ಹೊರಗೆ ಹೋಗಲು, ಹೊರಗಿಂದ ಬರಲು ಇಂದು ರಾತ್ರಿ ಗಡುವು: ಸಿಎಂ . ಜನರ ಜೀವದ ಜೊತೆ ಆಟ ಆಡ್ತಿದ್ದಾರೆ. ಛೇ. https://tinyurl.com/yxxcedac #CMYeddyurappa #Bengaluru #CoronaVirus #CoronaVirusInKarnataka #KarnatakaLockdown #COVID19"
830,"Can we fight #coronavirus by fasting? Before 1,400 years ago, Allah said in the holy #Quran: [""..And it is better for you that ye fast, if ye only knew""]. The Science discovered that fasting triggers the #Autophagy, which enhances the immune system. #corona #CoronaVirusUpdates"
831,China: We have now controlled corona virus. Le* 2020: #Hantavirus
832,US envoys praise Kuwaits approach to fight coronavirus http://www.arabtimesonline.com/news/us-envoys-praise-kuwaits-approach-to-fight-coronavirus/ #Kuwait #USA #coronaviruskuwait #coronavirus 
833,"عاجل | الأمم المتحدة تطالب بتخفيف العقوبات على إيران ودول أخرى تواجه ""كوفيد -19"" - (أ.ف.ب) #كورونا #ايران #الامم_المتحدة #Coronavirus #Iran"
834,"e eu q no início desse trem de corona vírus tinha pegado um refriado, primeiro nariz escorrendo eu ja tava pensando na carta de despedida pros familiares kkkkkkkkkkkkkkkkkkkk"
835,گفته بودم این موش و خفاش باهم فامیلن هیچ کس منو جدی نگرفت و #ريتويت نکرد و فیواستار نشدم حالا ایمان آوردید؟ #coronavirus #Hantavirus
836,"عاجل | الأمم المتحدة تطالب بتخفيف العقوبات على إيران ودول أخرى تواجه ""كوفيد -19"" - (أ.ف.ب) #كورونا #ايران #الامم_المتحدة #Coronavirus #Iran"
837,Coronavirus Islamic immunization starter pack: ذکر امام کاظم روغن بنفشه تربت امام حسین صحیفه سجادیه ۷۰۰۰ ذکر یا موسی بن جعفر
838,"Handwashing remains the No. 1 tip for preventing the spread of Coronavirus (COVID-19). It’s common sense and it works. However, it must be done properly and with soap and water. Please take care, Wash your hands and stay home. #CoronaVirusSA #Covid_19"
839,Iran screens 41 million for coronavirus symptoms #Iran #CoronaVirus #CoronaVirusIran
840,"The #Tokyo 2020 Olympic Games have been postponed until next year because of the worldwide #coronavirus pandemic. The event, due to begin on 24 July, will now take place ""no later than summer 2021"", the International Olympic Committee confirmed. "
841,ما نخلص من #CoronaVirus يانا #Hantavirus
842,The corrupt #Iranian regime builds graves for victims of the #coronavirus. This is the year of ‘productive leap’ that #Khamenei spoke about #BaghdadPost #staysafe #StayHomeStaySafe #coronavirusuk Telegram Channel: https://t.me/TheBaghdadPostEn
843,"د. فهد الجاسر، استشاري سكري أطفال وغدد صم، معهد دسمان للسكري يقدم معلومات هامة وعامة حول فيروس كورونا المستجد. Dr Fahed Al Jasser, Consultant Paediatric Diabetologist and Endocrinologist, Dasman Diabetes Institute, talks about Coronavirus #covid_19"
844,Here’s the entry to #Iran’s famous cemetery ’Behesht-e Zahra’. The shocking footage shows the impact of the #COVID19 deaths in #Iran. Earlier Iran’s officials stated every 12 minutes an Iranian dies in Iran from the deadly outbreak #Coronavirus. 
845,"First #CoronaVirus and now #Hantavirus. Mother Nature is so done with us humans, she throwing it all at us."
846,Coronavirus: How to clean your phone https://youtu.be/7cprhkKQUF0 via @YouTube
847,Datafolha aponta que 56% dos eleitores de Bolsonaro aprovam atuação do presidente contra coronavírus; 26% reprovam | Política | G1 
848,".@TheNationalUAE reports on #Bahrain’s coronavirus containment efforts, including economic stimulus measures and cloud-based support for the business community. Read more: "
849,"Greetings from you, Mr. President And because I love the United States of America, which is my dream, and I know that it works to make the health of peoples good, I would like to point out that it is possible to treat the Corona virus within the dust or dirt, please inquire from"
850,Coronavirus: Tokyo Olympics pushed back to 2021 #Coronavirus 
851,चाइना के Corona virus ने तो पहले ही दुनिया हिला के रख दी है और अब made in China Hanta virus भी दुनिया मैं आ गया है जिससे एक मौत भी हो चुकी है
852,Polestar begins production of its new EV despite coronavirus concerns https://www.ranzware.com/2020/03/24/polestar-begins-production-of-its-new-ev-despite-coronavirus-concerns #Tech #Technews #Ranzware
853,Coronavirus has slashed CO2 emissions — here’s how to keep them down https://www.ranzware.com/2020/03/24/coronavirus-has-slashed-co2-emissions-heres-how-to-keep-them-down #Tech #Technews #Ranzware
854,Sex and social distancing: How the coronavirus crisis is changing intimacy – CNET https://www.ranzware.com/2020/03/24/sex-and-social-distancing-how-the-coronavirus-crisis-is-changing-intimacy-cnet #Tech #Technews #Ranzware
855,Goods sold illegally confiscated http://www.arabtimesonline.com/news/goods-sold-illegally-confiscated/ #Kuwait #coronaviruskuwait #coronavirus 
856,Alergia ataca e nos já acha q é coronavirus kkkkkkkkk
857,رسالة توعوية لكيفية تجنب انتشار فيروس كورونا بالتعاون بين الاتحاد الدولي ( فيفا ) ومنظمة الصحة العالمية. حمانا الله وإياكم وحفظ بلادنا من كل مكروه 🇸🇦 #الزم_بيتك_حماية_لوطنك #كلنا_مسؤول #coronavirus @FIFAcom @fifacom_ar @WHO
858,Sulaimaniyah Governor visits Darbandikhan district which has been quarantined due to confirmation of numerous cases of coronavirus. The governor keeps social distancing as appears in the pictures. 📸Facebook page of the governor 
859,آیا به یاد دارید که چین ظرف ده روز یک بیمارستان 1000 تختخوابی ساخته بود؟ فرمانده ارتش ایران دستور داد كه مجتمع بیمارستان 2000 تختخوابی ظرف 48 ساعت توسط نیروهای زمینی ارتش راه اندازی شود و هم اکنون 60 درصد از این طرح طی 24 ساعت به اتمام رسیده است. #COVIDー19 #CoronaVirus
860,Fashionista referred to prosecution for promoting a device to detect coronavirus infection http://www.arabtimesonline.com/news/fashionista-referred-to-prosecution-for-promoting-a-device-to-detect-coronavirus-infection/ #Kuwait #Fashionista #COVID19Testing #coronavirus #coronaviruskuwait #coronavirustest
861,"Stay Safe! Together we overcome #COVID19 All around the world, people are taking necessary precautions to protect themselves and their families from Coronavirus #CoronavirusOutbreak #RECSOEnviroSpill #StayHome #safetyfirst #SocialDistancing #CoronavirusPandemic #staysafe"
862,"Coronavirus, Borrelli: “Credibile che i malati siano dieci volte il dato ufficiale"" "
863,Missing the life before coronavirus...🙇🏻‍♀️
864,بعد coronavirus حالياً ظهور Hantavirus ومرة اخرى في الصين !!!! هذا الفيروس يسبب hemorrhagic fever يعني اخطر !! #StayHome
865,"#Netherlands #coronavirus cases rise by 811 to 5,560, 63 new deaths raise toll to nearly 300 #BREAKING"
866,Today's playlist! 🎧 I find listening to music from days gone-by helps me get by. What are you doing to cope with this stressful situation? #Covid19 #Coronavirus 
867,Removing #Fauci from #Coronavirus briefings because he calls #tRump on his #bullshit? Nothing disgusting or politically crass about that...right? #tRumpLiesPeopleDie
868,The way to win this fight is to stay home and maintain social distancing. Follow WHO guideline and knock Covid-19 out! . #BRAVECombatsCovid19 #UnitedWeFighter #coronavirus #pandemic #awareness #campaign #comingtogether #raiseawareness #support #mma #mmalife #globalcitizen
869,‘I saved thousands of lives’: Trump demands credit for his handling of coronavirus in Twitter tantrum 
870,"Child Friendly Explanation of Coronvirus #coronavirus @children #learning #caution⚠️ @Manama, Bahrain https://www.instagram.com/p/B-HhGZXJKnI/?igshid=y5ydfym3zigv"
871,Fun distraction from the craziness. Grab the toilet paper and keep your hands clean. #coronavirus 
872,"Child Friendly Explanation of Coronvirus #coronavirus @children #learning #caution⚠️ @Manama, Bahrain https://www.instagram.com/p/B-HhBfxpiHY/?igshid=u9u4xvm4dn4z"
873,#Humanity is going through hard times. The horror of the #Corona_virus has overshadowed all human #relations. We have nothing to do except #stay_at_home hoping the virus #self_elimination. The #Linkup will always be with you! More?👇😷 @linkupfounders @linkupf @LinkupPersian
874,"Do you remember that China had built a 1000 bed hospital in ten days? The Army commander iran ordered the 2000-bed hospital complex to be set up within 48 hours by the Army ground forces, and now 60 percent of the plan has been completed within 24 hours. #COVIDー19 #CoronaVirus "
875,"Hantavirus does not spread like Coronavirus, that's some kind of relief"
876,Tokyo Olympics to be postponed to 2021 due to coronavirus pandemic 
877,"President Barham Salih met Iraqi Health Minister, WHO and United Nations representatives for Iraq. In the meeting, the nation's health situation and the preventative measures against the outbreaks of coronavirus were discussed, according to ministry of health. "
878,*mulheres tentam decidir sobre seu corpo conservador: EPA NÃO PODE NÃO PQ EU SOU PRÓ-VIDA SUA ASSASSINA *esforço global de quarentena pra salvar as pessoas do coronavírus conservador: QUE ABSURDO PREJUDICAR A ECONOMIA PRA SALVAR A VIDA DESSES INÚTEIS IMPRODUTIVOS DEIXA MORRER
879,"The #coronavirus death toll in #Spain has jumped by 514 in a single day, as the situation in the country quickly worsens. Official figures show that 2,696 people have now died in the country and close to 40,000 are infected."
880,Coronavirus vs hand sanitizer
881,"A total of 127 people in Iran have died of coronavirus over the last 24 hours, pushing the death toll up to 1,812, said an Iranian health official on Sunday. #COVIDー19 #CronaVirus #Iran"
882,المپیک توکیو ٢٠٢٠ یکسال به تعویق افتاد کمیته بین المللی المپیک @iocmedia با درخواست آبه شینزو @AbeShinzo برای تعویق یک ساله بازی‌های توکیو ۲۰۲۰ به دلیل شیوع جهانی #coronavirus موافقت کرد. بر این اساس المپیک توکیو تابستان سال ٢٠٢١ برگزار می شود 
883,کرونا سے پہلے اس کیڑے کی ویکسین بنانے کی اشد ضرورت ہے جو پاکستانیوں کو گھر بیٹھنے نہیں دے رہا۔ #CoronaVirus
884,#Kuwait #Stay_Home #StayHome #Curfew #CoronaVirusUpdate #CoronaVirusKuwait #PSA #CoronavirusPandemic #COVIDー19 #Covid_19 #COVID19outbreak #Covid19 #CoronaVirus #SARSCoV2 #moikuwait #قاعدين_بالبيت #قاعدين_بالبيت_من_أجل_الكويت #نبيها_صفر #فيروس_كورونا #حظر_التجول
885,US sanctions troubled #Iran in fight against #coronavirus https://bit.ly/2Jb2msP #COVIDー19
886,In times of crisis: 🇩🇪Germany accepts patients from 🇫🇷 France and 🇮🇹 Italy in its hospitals. 🚐🏨 #coronavirus #covid19 #europeansolidarity #unitedeurope #togetherstronger @francediplo_EN @ItalyinBahrain @EUintheGCC https://www.instagram.com/p/B-Ha7aknNlQ/?igshid=1n8nyq4wlzbdy
887,Government asking UTM and MCP to cancel their coronavirus sensitization tours and allow the Ministry of Health officials to take lead. 
888,US politicians are only ones who weaponize #Coronavirus against others : @alishamkhani_ir https://bit.ly/33Ilsjo
889,Does it treat Corona virus?
890,"#SaudiArabia reports first #coronavirus death, in a 51 year old #Afghan resident in Medina. Allah yarhamu"
891,Chill old man
892,WHEN EACH COUNTRY IS FIGHTING AGAINST #coronavirus AND CHINA DISCOVERED ANOTHER #hantavirusv OTHER COUNTRIES CHINA
893,O primeiro rock pós quarentena vai ter taxa de mortalidade maior que a do coronavírus
894,Looks like this coronavirus is gonna be here for a while since some of y’all think it’s okay to not listen to instructions and don’t know how a virus spreads
895,When life give you lemons...introduce it to Corona virus.
896,Coronavirus: 13 cases reported in Najaf 
897,Read how paper published 12 years ago predicted Wuhan Coronavirus https://www.opindia.com/2020/03/scientific-paper-published-coronavirus-covid-19-pandemic-2007-details/ via OpIndia_com
898,"Stay Safe! Together we overcome #COVID19 All around the world, people are taking necessary precautions to protect themselves and their families from Coronavirus #covid_19 #coronavirus #gpa #gpagcc #StaySafeSaveLives #StayHome #safetyfirst #SocialDistancing #CoronavirusPandemic"
899,This album can and will cure the corona virus 
900,Iranian Administration - Coronavirus Bomshell 
901,"For the 7th day, Hashd 11th brigade carry out sanitisation of #Karbala streets to stop the spread of #coronaVirus #Iraq"
902,lembrando que lavar as mãos é eficaz apenas contra o coronavírus mas não funciona pra limpar a consciência e os atos desse monte de pilatos fingindo que só agora descobriu o verme escroto burro e incompetente que é o bolsonaro
903,South Africa President Ramaphosa announces 21 day coronavirus lockdown - The Maravi Post: https://www.maravipost.com/south-africa-president-ramaphosa-announces-21-day-coronavirus-lockdown/#.XnoAnNYXfXQ.twitter
904,#Iran |Iranian officials stole more than 1 billion dollars in coronavirus assistance 
905,#Iran |2000 deaths in Iran over coronavirus 
906,#Iran |Iran rejects offer of help by doctors without borders to fight coronavirus 
907,#Iran |Iranian regime is lying and covering up coronavirus says U.S. 
908,#Iran |Iranians outraged over IRGC-organized street funeral amid coronavirus Epidemic 
909,#Iran |Pompeo accuses Iran of spreading coronavirus to 5 countries 
910,#Iran |Iranian patient visited by Islamic cleric dies of coronavirus 
911,In Malawi where you can have the Covid-19 and die from it without being tested and the country still claims to have no confirmed cases. 😢😞 #Coronavirus. #Covid-19. #Corona. #Malawi
912,"#Saudi Arabia confirmed 205 new cases of #Coronavirus, bringing the total in the Kingdom to 767, reports first death 51-year-old male from Afghanistan.. https://www.instagram.com/p/B-HehqxD7D8/?igshid=1t0qephae8cgo"
913,Traveler tested for coronavirus after contact with confirmed case in Australia https://malawi24.com/2020/03/24/traveler-tested-for-coronavirus-after-contact-with-confirmed-case-in-australia/
914,بروفسور فهد راشد الملا علوم الجينات اكتشاف حققة مركز دسمان للسكر (كلام خطير) SARS-CoV-2 sequencing DDI discovery. Mutating the coronavirus predicts e... http://youtu.be/oqx18WRTnDY via @YouTube 📈 السؤال لماذا لم يعلن عنه رسمياً ومهنيا من خلال مركز دسمان لأبحاث وعلاج مرضى السكري ؟
915,چارباغ عباسی هم اکنون 😷 #coronavirus #Iran #Esfahan
916,هل قرأت أنت المقال أخي الكريم؟ في المقال تجد مثل الجمل التالية، وهي كلها لا تنسجم مع تأكيدك القاطع: Scientists are still unsure where the virus originated.. Bats are a possible source of the coronavirus.
917,"Hasta hoy, 1.934 pacientes han fallecido por el #coronavirus. No obstante, del total de 24.811 contagiados, 8.913 se han recuperado http://es.irna.ir/news/83726243/"
918,#alataa_llc #شركة_نهر_العطاء #Syria #Lebanon #Iraq #Beirut #Erbil #Baghdad #سوريا #دمشق #حلب #لبنان #العراق #بيروت #أربيل #بغداد #shipping #covid19 #Corona #coronavirus #CoronaVirusUpdate #كورونا_لبنان #فيروس_كورونا #الوقايه_واجب_وطني #الوقاية_خير_من_العلاج #الوقايه_من_كورونا
919,New York will be first state to test treatment of coronavirus with blood from recovered patients 
920,#China to lift lockdown on #coronavirus epicenter #Wuhan city on April 8. #BaghdadPost #staysafe #StayHomeStaySafe #coronavirusuk Telegram Channel:
921,Tokyo Olympics to be postponed to 2021 due to coronavirus pandemic 
922,"Whoever says that the coronavirus is a Chinese virus is President Trump, instead of thanking China for fighting this virus and rid the Chinese nation of this virus, it says it is a Chinese virus that is a fool and racist president."
923,This virus opens the doors for a urban Renaissance. #dragolab #coronavirus #Covid_19fr
924,"#Irán insiste en aconsejar a toda la población la necesidad imperiosa de permanecer en sus casas para impedir la propagación del coronavirus, facilitando a su vez el arduo trabajo de todo el personal médico cuyos esfuerzos son dignos de elogio http://es.irna.ir/news/83726289/"
925,Why this Nobel laureate predicts a quicker coronavirus recovery: 'We're going to be fine' 
926,Nigeria registers first coronavirus death - The Maravi Post: https://www.maravipost.com/nigeria-registers-first-coronavirus-death/#.Xnn-OTT_bRU.twitter
927,#Egypt declares two-week #curfew to counter #coronavirus pandemic #BREAKING
928,Great job Luca. The most informative/interesting account that covered Corona Virus🙏🏼 thank you for your mental effort and time.
929,"Coronavirus live updates: WHO warns U.S. could become next epicenter, citing ‘very large acceleration’ in infections - The Washington Post "
930,Nigeria registers first coronavirus death - The Maravi Post: https://www.maravipost.com/nigeria-registers-first-coronavirus-death/#.Xnn-HFw3gb8.twitter
931,New guidance from moh_media_office. Institutional quarantine for 14 days for all arriving from abroad. #KuwaitTimes #Kuwait #Kuwaitnews #Kuwaitonlockdown #coronavirus #curfew https://www.instagram.com/p/B-Hc-gwh9oC/?igshid=7sgnfe942g8o
932,"Iran's death toll from the coronavirus outbreak increased by 122 in the past 24 hours to 1,934, Health Ministry spokesman Kianoush Jahanpour said on Tuesday. The total number of people diagnosed with the disease increased by 1,762 in the past 24 hours, to 24,811, he added."
933,"#We_are_all_responsible to prevent Corona virus #COVID19 To protect all stakeholders in the process and to guarantee seamless services, SCCA is fully operational remotely working for you."
934,Food distribution to the needy in Salmiya. Please keep 1 meter distance when standing in queues. #KuwaitTimes #Kuwait #Kuwaitnews #Kuwaitonlockdown #coronavirus #curfew https://www.instagram.com/p/B-Hcy-ABKjV/?igshid=bz2180tthyg1
935,"⛔️Latest Updates Coronavirus⛔️ #إسبانيا تسجل +4,537 إصابة جديدة بفيروس #كورونا و +385 وفاة جديدة #ألمانيا تسجل +1,094 إصابة جديدة بفيروس #كورونا و +7 وفاة جديدة #إيطاليا 🦠الى الان لم يتم رصد اصابات اليوم #فرنسا 🦠الى الان لم يتم اصابات اليوم"
936,"If u know, you know 👀 #coronavirus #faisalmohammedx #COVIDー19 #bahrain"
937,ودي اعرف مين الدوله الي مادخلتها ابدآ كورونا Which country that doesn’t have any affected cases of coronavirus!! #فيروس_كورونا #CoronavirusOutbreak
938,This is how coronavirus spreads. #Stayhome Video: Ministry of Health
939,"Ontem dia 23 foi meu aniversário , e pela primeira vez em 46 anos estava longe dos meus pais por conta do Corona Vírus , ainda bem que a modernidade pode nos colocar juntos mesmo que distantes , responsabilidade , cada um tem que fazer a sua parte. "
940,#خلك_في_البيت #معاً_سنهزم_كورونا #فيروس_كورونا_المستجد #كوفيد19 #together_we_will_win_covid19 #coronavirus #covid19
941,"Iran #coronavirus updates: 24,811 confirmed cases, 1,934 deaths, 8,913 recovered #Iran #COVIDー19 #CoronaVirusIran"
942,Director General of Islamic Development Organization of Mazandaran: The US’ claim of human rights is the world’s most ridiculous scenario https://en.rasanews.ir/en/news/449720/ #Coronavirus #CoronavirusIran
943,"Iran coronavirus updates: 24,811 confirmed cases, 1,934 deaths, 8,913 recovered #Iran #CoronaVirus #CoronaVirusIran"
944,"HRH the CP #Salman_bin_Hamad chairs the 307th meeting of the Government Executive Committee, held remotely for the first time. Progress of efforts to contain the Coronavirus (#COVID-19) and safeguard the well-being of citizens and residents reviewed #Bahrain"
945,#البحرين اغلاق اسواق الاسرة فرع سار في مجمع نجيبي بعد رصد إصابة بفيروس الكورونا . . #Bahrain Alosra supermarket Sar branch in Najibi center closed a after detecting a staff with the Coronavirus. https://www.instagram.com/p/B-Hb7HZhY1e/?igshid=1c35xca2lhw4k
946,#Coronavirus Now China presents: #Hantavirus
947,"AFP: More than 200,000 #coronavirus cases officially confirmed in #Europe"
948,Ask Siri if You Have the Coronavirus https://www.ranzware.com/2020/03/24/ask-siri-if-you-have-the-coronavirus #Tech #Technews #Ranzware
949,"تذكرون باخرة الكروز ""برينسس"" اللي كان فيها نسبة عالية من إصابات كورونا؟ تم اخلاء السفينة من 17 يوم و للحين الفيروس موجود عليها CDC: coronavirus survived in Princess Cruise cabins up to 17 days after passengers left "
950,DAVID ICKE - THE TRUTH BEHIND THE CORONAVIRUS PANDEMIC: COVID-19 LOCKDOW... https://youtu.be/gMTZu6_TjU8 via @YouTube
951,A question on many Muslims' minds recently: Will #coronavirus lockdown still be with us when #Ramadan begins in a month?
952,Coronavirus karola mukt ahai tu pakka tight kero ina jahil journalists nu
953,Our first close grouping for Headquarters Staff video/audio meeting since our break on 12 March due to the Corona Virus situation in Kuwait. It was such a pleasure to get to see our brothers and sisters healthy and… https://www.instagram.com/p/B-HbVXDgG9y/?igshid=1o13xry06jibe
954,Why sewing face masks may not protect you from coronavirus – CNET https://www.ranzware.com/2020/03/24/why-sewing-face-masks-may-not-protect-you-from-coronavirus-cnet #Tech #Technews #Ranzware
955,http://LetsBeatCOVID.net launches to track the spread of the Coronavirus in the UK/US https://www.ranzware.com/2020/03/24/letsbeatcovid-net-launches-to-track-the-spread-of-the-coronavirus-in-the-uk-us #Tech #Technews #Ranzware
956,PSA: Netflix isn’t giving away free subs due to coronavirus — it’s a scam https://www.ranzware.com/2020/03/24/psa-netflix-isnt-giving-away-free-subs-due-to-coronavirus-its-a-scam #Tech #Technews #Ranzware
957,#COVID_19: Govt says opposition not qualified to disseminate #Coronavirus messages; UTM party says govt politicising the disease https://kulinji.com/article/news/politics/2020/blame-game-over-who-politicising-covid-19 #kulinji
958,هسه انتي فقيرة لو صايرة المتحدث الرسمي مال فقرة بعدين منو واكعلة هو بروحه يريد يسوي عمل خير بعدين هي الكمامة بالف بالفين وين اكو فقير يشتري كمامة بعشره
959,Head of the Islamic Seminaries offers appreciation for the jihadi in the health arena https://en.rasanews.ir/en/news/449719/ #Coronavirus #CoronavirusIran
960,#Rohani asegura que el número de pacientes hospitalizados y fallecimientos por el #coronavirus se está reduciendo en #Irán tras las medidas adoptadas por las autoridades sanitarias http://es.irna.ir/news/83726255/
961,ایتالیا از کوبا درخواست کمک پزشکی کرده و از انگلیس،آمریکادرخواستی نکرده!آیا به این دلیل نیست اطمینان به هم نوعان اروپایی و آمریکایی خود ندارد؟کوبا جز کشورهایی در جهان است که بهترین سیستم پزشکی را دارد و3برابر بیشتر از انگلیس و آلمان پزشک دارد. #Corona_Virus
962,لگاريتم ويروسى بِه اين آمار ميشه گفت ؟ مرز ١٠٠ هزار بيمار مبتلا طى ٢ ماه مرز ٢٠٠ هزار طى ٢ هفته و در نهايت عبور از مرز ٣٠٠ هزار طى ٢ روز #كرونا #پاندميك #coronavirus #pandemia #COVIDー19 #WHO
963,Rugby union's Champions Cup and Challenge Cup semi-finals and finals have been postponed because of the #coronavirus pandemic. The finals of both competitions had been scheduled for the weekend of 22-23 May in Marseille. 
964,Coronavirus: Bahrain Reports Third Death 
965,"A third person has died from Covid-19 in Bahrain. The 65-year-old Bahraini man, had chronic health conditions, said the Health Ministry. #Bahrain #coronavirus #COVID19 Read more: https://bit.ly/2xqoEUL"
966,i can’t even remember what we used to talk about before coronavirus
967,النصر للكويت #صاحب_السمو #الكويت #فيروس_كورونا #coronavirus 
968,"Hand-washing to combat the spread of #coronavirus is the order of the day, but it's an unaffordable luxury for millions in war-ravaged #Yemen"
969,"#IRNA, en tant que la voix officielle de l'#Iran a lancé la campagne «Ma part dans l'endiguement du #coronavirus» afin de réunir et de faire entendre la voix les personnalités culturels et sportives pour encourager les gens à rester chez eux pour empêcher la propagation du virus "
970,I can tell you this ... the number is much more adequate and that is not including the number of vents of the private hospitals . Rest my friend if you want a country on earth if you have Corona virus is KUWAIT .
971,"Esse corona vírus atrapalhou nosso esquema de se bater, saco, podemos sair na portada é depois assistir um filme, pode ser?"
972,"Six more people test positive for #coronavirus in #Erbil province, north of #Iraq #BaghdadPost #staysafe #StayHomeStaySafe #coronavirusuk Telegram Channel:"
973,The science of why coronavirus is so hard to stop - The Washington Post 
974,"I should be feeling bad about wanting the coronavirus epidemic to last longer so that the semester exams stay postponed for a longer time, But then again I can’t feel anything"
975,Les Iraniens ont commencé leur Nouvel An dans un contexte particulier où les célébrations ont été assombries par le #coronavirus qui a privé le peuple de tout voyage et des retrouvailles familiales pendant les quinze jours du congé de #Norouz #Iran http://fr.irna.ir/news/83725939/
976,My heartfelt thanks go to all those who are risking their lives and working day and night to keep us as safe as possible from the #coronavirus. Your selfless dedication is heroic. #COVID19
977,Turkey: Coronavirus death toll climbs to 37 https://buff.ly/2QJhTUS
978,"Security forces in Soran district, Erbil province, ask people to stay at home and abide by #coronavirus lockdown or will be punished by law. #Kurdistan #Hawler #corona #soran"
979,"Ma part dans l'endiguement du #coronavirus, Je reste chez moi pour me protéger et protéger les autres #Iran http://fr.irna.ir/news/83725939/"
980,God have mercy on the soul of the 65 year old Bahraini who died from the coronavirus. Third death so far. Stay safe everyone.
981,A supermarket chain in the country has announced a temporary shutdown of one of its outlets over suspicion of a Covid-19 case... #Bahrain #coronavirus #COVID19 Read more: https://bit.ly/2J8OI9G
982,Man dies after ingesting chloroquine in an attempt to prevent coronavirus 
983,"The story is that we give oxygen to our patients because of lung involvement and lack of oxygen, and with the respiratory system we try to win the fight against coronavirus, but the results actually show that most… https://www.instagram.com/p/B-HYSJbJnTo/?igshid=1k4v5rio240o3"
984,MoH reported 25 new coronavirus cases in Tunisia. Total number of confirmed cases: 114.
985,What countries have been affected by the novel coronavirus known as COVID-19? How many cases are there in China? https://infographics.channelnewsasia.com/covid-19/map.html via @ChannelNewsAsia
986,The COVID-19 lockdown has many of us with some unexpected time on our hands. Make the most of your coronavirus isolation (self-imposed or otherwise) by learning something new or improving on the skills you already have. #CoronaVirusUpdate
987,"Just because you've been hearing of Corona virus all day &amp; night, doesn't mean all other viruses have gone into hiding. Influenza, HIV, HBV, HCV, Rota, Measles, Rubella, EBV, CMV, HSV, Hunta, and thousands of other viruses continue to infect and kill."
