,Text
830,Are Royal Mail services impacted by the coronavirus lockdown? 
831,😂😂😂😂😂 #Coronavirus #covid19 #babyboom
832,Did it click to anyone else that THIS is WW3 ? #Covid19Out #CoronavirusLockdown #COVID19 #coronavirus
833,Nut Jobs 🤪😷 Should Be Careful What You Wish For 🤔 karmas A Bitch!! Islamic State calls on Allah to increase coronavirus torment against idolatrous nations 
834,😂😂 Listen you see whtsapp and these coronavirus prevention methods has my mum trying out all sorts of things 
835,Coronavirus Deaths by U.S. State and Country Over Time: Daily Tracking 
836,CORONAVIRUS! FEAR HAS OVERTAKEN REALITY!! NOT A GOOD PLACE TO BE!!! A FREE SOCIETY OUTWEIGHS ALL ELSE!!!
837,"#coronavirus may have infected half of #UK population, experts believe 🧐😷"
838,A stupid thing atm is that so many products not affected by coronavirus are emailing sentimental bullshit to reassure you
839,Help the researchers at ⁦@KingsCollegeNHS⁩ and ⁦@GSTTnhs⁩ track this #coronavirus by getting COVID Symptom Tracker app on your phone #lockdown #SelfIsolation #symptoms #ill #WednesdayWisdom #WednesdayVibes
840,#Truth #coronavirus #CoronavirusLockdown #CoronavirusBillUK #CoronaCrisisuk
841,As long as John Wardley survives corona virus that’s all I care about
842,"@maybeimagemini ""Barnes, I can't believe it's taken a global pandemic and a police state to make you stay in and not go the pub"" #CoronavirusLockdown #UKlockdown #coronavirus"
843,Peter Hitchens attacks coronavirus lockdown https://youtu.be/e66-8_JXq6o via @YouTube
844,Don’t forget to wear your masks to help prevent the spread of the #coronavirus #CoronavirusLockdown #COVID19 #StayHome #Masks #coronamemes #personalised
845,"@epi_michael @ECDC_Outbreaks @ECDC_EU @PHE_uk Do we have epi data to understand if and why young, healthy people are also getting infected with #COVID19 ? Any studies suggesting the #coronavirus has mutated?"
846,5 movie releases delayed due to coronavirus | Entertainment https://exbulletin.com/entertainment/35418/?business%Services
847,Retailers who inflate prices because of Coronavirus to be prosecuted 
848,"Nice way to end the day, getting the last of today’s offers of community coronavirus support onto a searchable directory. In Buckinghamshire and looking for support in your area? https://directory.buckinghamshire.gov.uk"
849,What you can and can't do during the three-week coronavirus UK lockdown 
850,The best #coronavirus advice comes from Doncaster Council! Not only excellent advice but bloody nice too... 
851,Israeli researchers have launched a study to find out whether the novel #coronavirus has a unique 'vocal footprint' 
852,"The postponement of the #Olympics2020 is major news, but even this is rated as secondary news to the #coronavirus. What strange times we are living in."
853,#COVID19 #coronavirus 
854,Our local Waitrose is converting the cafe into an area where NHS can shop. How beautiful is that ❤️ #LoveNHS #waitrose #coronavirus #bethelight
855,"Oh dear God... tomorrow we're going to be reading about ""Death by Hairdryer"" 🤦‍♀️ #coronavirus "
856,#CoronaVirus #COVID19 #CoronaVirusUK #CoronaPandemic #CoronaVirusCrisis #Corona
857,The British government downgraded COVID-19 on March 19th. COVID-19 is no longer classified as a high consequence infectious disease. Why haven't the media mentioned this and why is the government telling us to stay in our houses? https://www.gov.uk/guidance/high-consequence-infectious-diseases-hcid #coronavirus #covid_19
858,"""The World Health Organization (WHO) said on Tuesday the US has the potential to become the new epicentre of the coronavirus pandemic."" BBC News - Coronavirus spreading in New York like 'a bullet train' "
859,Inside Linda Lusardi and Sam Kane's 'soulmate' marriage as coronavirus tears them apart https://www.mirror.co.uk/3am/celebrity-news/inside-linda-lusardi-sam-kanes-21746198
860,So sick of seeing Disney + everywhere 🤣🤣 heard more about Disney + than the coronavirus 🤣
861,I ain’t hoarding toilet paper because the coronavirus gives you the shits. I’m hoarding it because I’m about to be stuck inside for 12 weeks with PornHub premium.
862,Working from home by day... Working from home by night... Stay safe folks 👍🏻 #coronavirus #lockdown #homeoffice #homegym
863,"SUNDAY, 29th March, 2020: the Sunday walk scheduled for today has been cancelled due to the present situation with the Coronavirus infection."
864,My secret terrius suddenly getting a lot of people watching it because it mentions corona virus lol. Anyway support So Ji Sub 
865,BBC News - UK lockdown: why does staying at home stop coronavirus? #CoronavirusLockdown #Coronavid19 #CoronaVirusUpdate #CoronavirusPandemic #CoronaCrisisuk #Covid19Out #COVIDIOTS #COVID19 #Coronavid19 #covid19UK #flatteningthecurve
866,Magac bixinta reer Burco. Coronavirus = Hargab ictiraaf helay.
867,"Letting those imbeciles continue deforestation and evicting people from there homes is just vile. You are not only destroying ancient woodlands, you’re causing the spread of a disease during a pandemic. History will not forget! #covid19 #coronavirus #COVIDIDIOTS #hs2 #nhsnoths2"
868,"'Confused, dangerous, flippant': rest of world pans PM's handling of coronavirus "
869,There are ‘signs of hope’ for Australia regarding coronavirus https://youtu.be/xv9LA4f3BT8 via @YouTube
870,Air pollution falls as UK goes into coronavirus lockdown 
871,Navy sailors on aircraft carrier test positive for #coronavirus 🧐😷 https://www.washingtontimes.com/news/2020/mar/24/uss-theodore-roosevelt-navy-sailors-test-positive-/
872,Hoy en Reino Unido 🇬🇧 recibimos este mensaje de texto en cuanto al #coronavirus🦠 “ALERTA DE CORONAVIRUS DEL GOBIERNO Nuevas reglas vigentes ya: debes quedarte en casa. Más información y exenciones en http://gov.uk/coronavirus Quédese en casa. Protege el NHS. Salva vidas.” #govuk
873,"The corona virus was released on purpose, it’s a weapon ffs"
874,Oh look half the Tory party has mass deleted the same tweet. They have decided they don't want to send this message after all. I wonder why? #covid19 #boris #coronavirus #stayathome
875,I might join the Corona Virus Police 😉 take care 👍
876,Coronavirus: Are US sanctions hurting Iran's response to the pandemic? | Middle East Eye 
877,"Avalon Airport, SW of Melbourne is hosting an increasing number of parked aircraft, including Qantas Boeing 737-800s & Airbus A330s and Virgin Australia A330s. More are expected as scheduled flights continue to be suspended. https://airportwebcams.net/avalon-airport-webcam/ #Covid19 #coronavirus "
878,Live updates as first coronavirus case confirmed in North East Lincolnshire - Grimsby Live 
879,"'Confused, dangerous, flippant': rest of world pans PM's handling of coronavirus https://www.theguardian.com/world/2020/mar/24/confused-dangerous-flippant-worlds-media-pans-pms-handling-of-coronavirus-boris-johnson"
880,Hantavirus - naaaaa I swear if this goes global and it’s considered worse than the coronavirus - I’m not coming outta my house for a year. Fuck this bullshit man the fuck. I’m mad mad. 🤬🤬🤬
881,@coronavirus take this L 
882,"The deadly coronavirus came from a live-animal market in China, yet dozens of similar markets are operating in densely populated New York City. Urge health officials to shut them down. http://peta.vg/2r9y via @PETA"
883,#Coronavirus in UK: How many confirmed cases are there in your area? 
884,Dom got coronavirus... #AnimalCrossing #ACNH #NintendoSwitch
885,BBC News - Coronavirus spreading in New York like 'a bullet train' 
886,"Not even the coronavirus will stop them from calling me into work, mans called me and asked me where I was and i was in training 🤣😅"
887,"For the virus suppression & treatment effort to be successful the gov needs above all to maintain the trust of the British people. Its communications have too often been unclear, its messages mixed: @FT #Diplomacy140 #UK #CoronavirusOutbreakUK #Coronavirus "
888,"Ive not got a blue tick so nae cnut cares if i might have had the #coronavirus , dont make me a lesser man ya attention seeking cnuts 😔"
889,Aston Villa goalkeeper Reina says he showed symptoms of coronavirus https://www.telegramnewsnigeria.com/aston-villa-goalkeeper-reina-says-he-showed-symptoms-of-coronavirus/
890,"‼️As of 9am on 24 March 2020, a total of 90,436 people have been tested, of which 82,359 were confirmed negative and 8,077 were confirmed positive. 422 patients in the UK who tested positive for coronavirus (COVID-19) have died. "
891,"#DominicCummings aka #dominicCullings WANTS old people, sick people and the disabled to die...he is not interested in any cure or medical device that may save the lives of these 'expendables' With these people gone the #NHS can be sold off to those mystery #BorisJohnson donors"
892,Wash Yer Hands #coronavirus #COVID19 #StopTheSpread
893,"Coronavirus are not new, they have been about years, SARS was also a coronavirus"
894,Quite alot! There is a world pandemic over the Coronavirus
895,UK Parliament: Create an emergency fund to support freelancers with Coronavirus income loss - Sign the Petition! http://chng.it/mKyRkDFS via @UKChange
896,Watch Angela Merkel’s Coronavirus Speech - English Subtitles 
897,Coronavirus doesn’t give runny nose afaik
898,"Is a lock down Corona virus no shave beard challenge raise money for NHS a thing? If not, it should be."
899,*NEW VIDEO* WWE 2K20 UNIVERSE MODE EPISODE TWO THE AMERICAN BADASS RETURNS 👇👇👇👇👇👇👇👇👇👇👇👇 https://youtu.be/hRYE_v2_pzU #WWE #2k20 #21daysLockdown #COVID19 #coronavirus #RAW #WWE2K20 #UniverseMode #SupportSmallerStreams #YouTube #StayHome
900,"Coronavirus, Calzedonia si riconverte per produrre mascherine e camici https://scq.io/RrZXHQp via @SkyTG24 @iWIN_2020 @frubulotta geniale!"
901,I’m scared are you? #CoronavirusLockdown #21daysLockdown #Covid19Out #LockDownKenya #coronavirus #فيروس_هانتا #CurfewInIndia #COVIDIDIOTS
902,BBC News - Coronavirus: Pubs holding lock-ins risk losing licences 
903,Coronavirus may have infected half of UK population — Oxford study 
904,#India’s Narendra Modi Imposes Mammoth Coronavirus Lockdown Impacting 1.3 Billion People via @forbes http://www.forbes.com/sites/gauravsharma/2020/03/24/indias-narendra-modi-enforces-mammoth-coronavirus-lockdowns-impacting-13-billion-people/ #OOTT #coronavirusoutbreak #IndiaLockdown
905,Rangers star Ross McCrorie tests positive for coronavirus 
906,"""A lasting coronavirus vaccine is more likely since the virus is mutating slowly, scientists say"" "
907,Coronavirus Outbreak: How Bitcoin is Faring So Far https://cryptocurrencynews.com/coronavirus-outbreak-bitcoin-impact/?utm_campaign=rss__ccn&amp;utm_source=dlvr.it&amp;utm_medium=twitter #Blog #bitcoinexchange #bitcoinlatestnews #bitcoinnews
908,It’s fucking bliss when ye forget about corona virus for a few minutes
909,That guy is worse than the coronavirus!
910,Trump asked South Korea for coronavirus help in return for business deals 
911,BBC News - Coronavirus: What are the new restrictions and why are they needed? #CoronavirusLockdown #Coronavid19 #CoronaVirusUpdate #CoronavirusPandemic #CoronaCrisisuk #Covid19Out #COVIDIOTS #COVID19 #Coronavid19 #covid19UK #flatteningthecurve
912,Coronavirus: World Leaders To Hold Virtual Summit On Global Coronavirus Response https://thelighthouse.purephpbb.com/viewtopic.php?p=39200#p39200
913,BBC News - Coronavirus death rate: What are the chances of dying? 
914,"Some of these people ringing in are dangerously complacent, & not taking coronavirus serious at all. The Reality. https://www.dailymail.co.uk/femail/article-8148091/Mother-begs-people-stay-home-healthy-son-5-hospitalised-coronavirus.html #LBC"
915,Don’t think there are actually the powers in place to enforce the ‘no more than 2’ rule either - the Coronavirus emergency bill isn’t law yet.
916,"Oxford University ran a model that indicates the coronavirus was spreading invisibly in the UK by mid-Jan, infecting at least half of the population (~33 million). Nuts 👀 #CoronavirusLockdown https://www.ft.com/content/5ff6469a-6dd8-11ea-89df-41bea055720b"
917,"Medical workers in #Spain account for more than 13% of the country's total #coronavirus cases, according to a health official 🧐😷 "
918,"India's 1.3 billion people will go under ""total lockdown"" for 21 days to combat the spread of the #coronavirus, Prime Minister Narendra Modi said "
919,Qatar attends first emergency #GCC meeting since blockade to combat coronavirus implications' 
920,"Valeu, Thais. Aqui o link pra quem tiver interesse. Nossa reportagem sobre a situação dos moradores de rua na Europa, especialmente aqui em Londres. #coronavirus https://globoplay.globo.com/v/8427372/"
921,"@AmandaHolden all this frightening corona virus stuff.... I don't want to play..., can I hide away somewhere please"
922,Megan Barton-Hanson gifts fans sex toys to cheer them up during coronavirus lockdown 
923,"Coronavirus lies: the government's plan is falling apart - and Johnson only has himself to blame https://voxpoliticalonline.com/2020/03/24/coronavirus-lies-the-governments-plan-is-falling-apart-and-johnson-only-has-himself-to-blame/ via @MidWalesMike Many employers, including #weatherspoons, are refusing to sign up to the govts. Coronavirus Job Retention Scheme."
924,Why have I not seen a tweet saying Kanye West has the #coronavirus ?
925,"@piersmorgan University of Oxford scientists think Coronavirus might have been in the UK since mid-January and millions of people have already had it! If so, it is far less deadly than previously thought. We need more scientific certainty! "
926,"Coronavirus lockdown fines hiked by Italy to 3,000 euros - warning Boris could follow suit "
927,Music to endure the coronavirus by 
928,These are some of the coronavirus hoaxes and fake news stories being shared - and what you can do to stop their spread 
929,"@allisonpearson The rest of the world thinks he's an arse 'Confused, dangerous, flippant': rest of world pans PM's handling of coronavirus "
930,@piersmorgan @EamonnHolmes #Coronavirusireland #coronavirus 
931,The British people could have had a Socialist government after the general election but they turned it down. How ironic that they now have a Tory government trying to implement Socialist policies and screwing things up so badly. #CoronavirusLockdown #coronavirus
932,Germany’s coronavirus anomaly: high infection rates but just over 100 deaths so far - testing was the key as they found younger asymptomatic patients sooner. 
933,"1/ Prof. Hendrik Streeck is a German HIV researcher, epidemiologist and clinical trialist. He is professor of virology, and the director of the Institute of Virology and HIV Research, at Bonn University. What he says about the coronavirus panic 👇"
934,#coronavirus 
935,Coronavirus prolly the longest lasting thing made in China
936,"""This as a corrective on the narrative of a beleaguered prime minister losing public support and faith. Ooh,that Boris Johnson is awful, isn’t he? Doesn’t know what he’s doing. Ignored the coronavirus threat for months. Went into hiding. Ignored all the worldwide armchair experts"
937,What you can and can't do during the three-week UK coronavirus lockdown ... https://youtu.be/bO7ehsQzueY via @YouTube
938,@andygoldstein05 @jasoncundy05 Does he believe a bottle of whisky a day is sufficient to kill the Coronavirus?
939,http://GOV.UK ALERT CORONAVIRUS New rules in force now: you must stay at home. More info and exemptions at http://gov.uk/coronavirus Stay at home. Protect the NHS. Save lives
940,let’s be real if there is some massive conspiracy behind coronavirus then i’m pointing the finger at tik tok head office
941,"Polarization is global: half the world secretly want coronavirus to destroy the prevailing ways of the world, its financial institutions &amp; inequitable structure &amp; values that weave dreams out of greed,fear &amp; distrust. The other half wants the old order restored with a vengeance."
942,#TigerKing #netflix #COVID19 #coronavirus 
943,"Not that I have anywhere to go but, coronavirus."
944,"Nephew says 'take coronavirus seriously' after healthy aunt, 60, dies from bug https://www.mirror.co.uk/news/uk-news/nephew-warns-everyone-take-coronavirus-21746998?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=sharebar"
945,i just wanna fuck fuck the corona virus
946,"Indeed , I think an investigation into the handling by Government of the #coronavirus will be on the cards . I for one and all my friends and colleagues will welcome it ."
947,"Wanted to do it for ages, no better time than #coronavirus #isolation ... and she seemed more than happy to do it 🤣"
948,"Hi Denise how are you doing with all this corona virus malarkey? Keep well and keep safe, I know a friend of yours Phillip Martin Brown, he was our neighbour in Barrow-in-Furness 😁👍 He’ll remember my dad I would think 😁😁 xx"
949,Pep Guardiola makes €1m donation to aid Spain's fight against coronavirus 
950,Anyone else worried that the field hospital for #COVID19 #coronavirus has been named after Florence Nightingale? Is this a subliminal message about its effectiveness?
951,Yes - http://GOV.UK ALERT CORONAVIRUS New rules in force now: you must stay at home. More info and exemptions at http://gov.uk/coronavirus Stay at home. Protect the NHS. Save lives
952,"Wonder if Cheltenham went ahead because it is a blue ribbon event where wealthy landowning Tories show off their importance - cronies of elite MPs in, at that time, coronavirus denial! Not denying it now though."
953,"""A lasting coronavirus vaccine is more likely since the virus is mutating slowly, scientists say"" "
954,It's unlike BBC News to run such damning editorials. But times like this require straight talking - Coronavirus: What this crisis reveals about US - and its president 
955,You know things are bad when we are receiving medical advice from Conor McGregor and Paddy Cosgrave #coronavirus #SocialDistancing
956,Blockchain and Corona virus: could it prevent future pandemics? https://j.mp/2WIGGw3
957,Google Exploring Using Location Info To Slow Coronavirus Spread https://j.mp/2wysaMM
958,Let's fact check CBC's coronavirus news https://youtu.be/SQ8r69PFqeM via @YouTube
959,"@LukeHaines_News Due to the current Coronavirus outbreak LUKE HAINES &amp; PETER BUCK at 100 Club, London on 15/04/2020 has been rescheduled and will now take place on TUESDAY, 06/10/2020. All tickets remain valid for the new date. 😎"
960,Lockdown order from #Sindh exempts journalists and newspaper hawkers. #coronavirus #journalism
961,Cascada star Natalie Horler tests positive for coronavirus saying she’s ‘still getting her head around the diagnosis’ 
962,BBC News - Coronavirus: Coventry barbecue crowd dispersed 
963,It’s supposed to be Pokémon spotlight hour but I think they’re all hiding from the corona virus... 
964,"Using mobile signal based triangulation for geofenced quarantine enforcement. A simple app could also be used, mandatory for those told to self isolate. Coronavirus: Under surveillance and confined at home in Taiwan - BBC News "
965,I can’t believe this.. scrolling through movies on Amazon Prime I found one just right for the ocassion.. A Korean film on Coronavirus epidemic of 2013.. called ‘the flu’
966,A post that said Mullien leaf tea could help with resp problems. Both my kids got sick but my eldest ends up in hospital when she gets flu for breathing probs. Gave her this tea & she didn't need the inhaler anymore. Might help discomfort for shortness of breath? #coronavirus 
967,UK app aims to help researchers track spread of coronavirus 
968,"**COVID – 19 RECRUITMENT** #coronavirus #COVID19 We are urgently recruiting temporary Health Care Support Workers(Applicants must be 18 or over) @HywelDdaHB @SwyddiHDdaJobs Help us, help our community! 👇👇👇👇👇👇 https://twitter.com/SwyddiHDdaJobs/status/1242448666155155459"
969,Coronavirus: Private hospitals in talks on State takeover plan 
970,You lot are giving us hope for humanity during the #coronavirus pandemic - here are just some of the brilliant news stories from across the city this week 💜👏 #ThereWithYou
971,Whales?!?!?!? 🐋🐳🐋🐳🐋🐳🐋🐳 (Oh and we're in coronavirus lockdown!)
972,"The stats are pointless. Unless you know exactly what went on in China and/or are testing for #coronavirus it's all just spurious. The only sound statistics are the actual #pneumonia deaths. If 10 people have died with that, then 10 people have died from exactly that."
973,A politician compared the #coronavirus to the Blitz and got shot down in flames 
974,I have just registered to become a NHS volunteer helping out with the #Coronavirus National effort via https://www.goodsamapp.org/NHS Sign up to become one of 250k 🙌 Community Response volunteer 🚑 Patient Transport volunteer 🚗 NHS Transport volunteer ☎ Check-in and Chat volunteer
975,.@NHS_ELFT now offering an in-house Emotional Support Service for staff in response to the Coronavirus pandemic and its impact on staff wellbeing and mental health 😊🙏🤗https://www.elft.nhs.uk/Professionals/Information-for-ELFT-Staff/Emotional-Support-Service
976,Coronavirus victim’s daughter appeals for people to ‘value life and stay indoors’ via @IrishTimes
977,How wildlife trade is linked to coronavirus https://youtu.be/TPpoJGYlW54 via @YouTube
978,"#CoronavirusLockdown #coronavirus #coronavirusuk 📜Government urged to reassure businesses over coronavirus crisis. https://youtube.com/watch?v=LVIJFQ3bxXo&amp;t=530s Anyone concerned about getting paid The Government and MPs were in Parliament last week discussing it, they're pushing this ASAP👍"
979,A fight we will win!! #coronavirus #covid19 #corona #nhs 🔥
980,Doctor hits out at lack of protective gear for coronavirus training https://www.oxfordmail.co.uk/news/18330550.oxford-doctor-hits-lack-ppe-coronavirus-training/?ref=twtrec @Carol Cadwad
981,Changes to NHS 24 coronavirus rules 
982,Wow. Coronavirus: Tokyo Olympics pushed back to 2021 #Coronavirus 
983,BBC News - Coronavirus: Arts Council England launches £160m emergency package 
984,Damn this isolation is really taking its toll on me psychologically. I’m thankful I’m home and I can distract myself with loads of nerdy beautiful things but still I’ve been home for 1 month surrounded by worry and negativity and that’s rough #coronavirus
985,Coronavirus is the first crisis Johnson has faced that can't be played for laughs 
986,"Im fine, thanks for asking. Just taking this coronavirus lockdown day by day and hopefully manage to rest up my shoulder so that it isnt constant pain every time I move my arm. Hope you're doing well too."
987,2 wards 2000 patients? That is going to be one long ward round 😭 #coronavirus #COVID19
988,"Coronavirus may have infected half of UK population, experts believe "
989,"For what it's worth, UK fatalities are ""those who have died after testing positive for Corona Virus"" I urge you to read that carefully."
990,Mad to think you could feel frustrated that due to the Coronavirus the surgery to amputate your leg won’t happen next week . In times like this though anyone with the Coronavirus needs urgent treatment so I totally understand #Covid19 #coronavirus #PleaseStayAtHome
991,"“We are sharing the same timeline of this epidemic, but things catch us by surprise anyway."" Paolo Giordano - who was one of the first to start monitoring #Covid19Italia - says despite this he was “quite shocked” to see the numbers of coronavirus deaths in Italy #Newsnight"
992,"UFC star Conor McGregor begs Ireland to go on coronavirus lockdown and says 'I know a good, tough fight when I see one' "
993,Healthy woman who caught coronavirus in Italy reveals she went DEAF in terrifying account of disease 
994,What you think of this? Created by me #DiMartedi #Guardiola #cartabianca #TPMP #XOTAAWARDS #24marzo #art #skretch #london #england #coronavirus #COVID19 #LondonLive #londonbirds #fanart #fantasy #picture #picoftheday #Google #createdbyalessandroreggiani
995,"My uncle, who is 70 years old, has been formally confirmed as having the Corona virus. However, thankfully his symptoms are ""very mild"" and he is being sent home from the hospital tomorrow. Good news, right? Let's respect this lockdown. Take it seriously and keep staying home!"
996,'Coronavirus is a disaster for Trump’s re-election campaign' ...... as you can tell from his approval ratings. Seriously?
997,@BBC_HaveYourSay Why is President Trump and his team NOT respecting social distancing at every press conference? This gives a bad example #coronavirus #StayAtHomeSaveLives #bbcyourquestions
998,"My German girlfriends: well that’s the problem, no one can decide the gender of the virus yet. Das Coronavirus?! All we know is it’s not feminine Me: this much chaotic energy... really? I strongly identify."
999,"Covid-19: your questions about coronavirus, answered | The Economist https://youtu.be/Lf1TNwWDQNk via @YouTube"
