date,text,sentiment,subjectivity,polarity
2020-03-23 09:46:34,"Something really fishy going of with this lady who is the first person to try the covid 19 vaccine,know she’s out jogging with Elizabeth Warren #CrisisActor #conspiracy","Sentiment(polarity=0.225, subjectivity=0.26666666666666666)",0.26666666666666666,0.225
2020-03-23 09:45:03,Remember to follow @Updates_SELECT for the latest updates from SELECT about coronavirus. We also have other helpful advice about dealing with the pandemic on our website which is being updated regularly: https://www.select.org.uk/select-help-covid-19-pandemic/ #staysafe,"Sentiment(polarity=0.125, subjectivity=0.4506410256410256)",0.4506410256410256,0.125
2020-03-23 09:25:06,"We’re hearing daily from terrified renters being threatened with eviction due to fears around #coronavirus, including vital NHS workers. This cannot be allowed to happen.","Sentiment(polarity=-0.008333333333333331, subjectivity=0.25833333333333336)",0.25833333333333336,-0.008333333333333331
2020-03-23 09:17:49,Recent updates with the COVID-19 virus has meant a lot of employees are having to self-isolate and adapt to new work routines from home. @GuildProperty looks at top tips to help you perfect your working from home routine. #proudguildmember https://www.drivers.co.uk/news/guild/how-to-perfect-your-work-from-home-routine.html,"Sentiment(polarity=0.40909090909090906, subjectivity=0.5511363636363636)",0.5511363636363636,0.40909090909090906
2020-03-23 09:00:31,Our Covid-19 Grant is now OPEN for applications. Please visit our website to download the form and learn more: http://www.hospitalityaction.org.uk/get-help #wevegotyou,"Sentiment(polarity=0.25, subjectivity=0.5)",0.5,0.25
2020-03-23 09:00:21,In boxing controlling the space and distance to your opponent is one of the keys to victory. Now to keep the COVID-19 virus at bay it's vital we all practice social distancing to help flatten the curve and protect ourselves and our loved ones. We are all in this fight together.,"Sentiment(polarity=0.27777777777777773, subjectivity=0.4222222222222222)",0.4222222222222222,0.27777777777777773
2020-03-23 08:57:05,Find COVID-19 Role for NHS dentists - https://lfr.news/2UfxC0p,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-23 08:54:36,For breastfeeding mothers with COVID-19. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-23 07:43:56,"My God. Piers Morgan who has gone full 'Brexity Lord Adonis' over Covid-19 believes what is coming out of China........ Kids, never go full 'Brexity Lord Adonis' or now full 'Covid-19 Piers Morgan'","Sentiment(polarity=0.3499999999999999, subjectivity=0.55)",0.55,0.3499999999999999
2020-03-23 07:03:10,"We’re expecting an high volume of referrals for new, unmanaged, or increasing dysphagia with #Covid_19 and are implementing our plan to ensure we can contribute to stabilising discharges and avoiding admissions where possible. Check here for updates … pic.twitter.com/zsvfqgRXO8","Sentiment(polarity=0.0987878787878788, subjectivity=0.6648484848484848)",0.6648484848484848,0.0987878787878788
2020-03-23 01:37:26,Many lives can be saved if the World leaders will look beyond science that clearly doesn’t have any solution in view. We have solutions and we want to help organisations like @WHO @UN towards ending the #Covid_19 crisis Let’s save lives,"Sentiment(polarity=0.3, subjectivity=0.44166666666666665)",0.44166666666666665,0.3
2020-03-23 00:49:41,Was covid 19 just a little Chinese flu as Trump says ! Maybe to weaken the European union hence Brexit hmmmm I wonder ???,"Sentiment(polarity=-0.0625, subjectivity=0.16666666666666666)",0.16666666666666666,-0.0625
2020-03-22 23:16:11,This is my husband Dr Firas Majeed who is a doctor working in a Covid-19 ward and about to examine a patient dying from Coronavirus. Look at this rubbish he is wearing! This is disgraceful! Even doctors dealing directly with dying patients don’t have proper PPE Please share! ,"Sentiment(polarity=0.05, subjectivity=0.25)",0.25,0.05
2020-03-22 22:44:11,"Mind virus goes viral: Listen to ""Covid-19 Babylons Business Plan"" @markwindows via #spreaker","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-22 22:32:54,"""If Public Health called tomorrow and told you that you had tested positive for COVID-19 and asked you to list all the places you had been and all the people you had been in contact with for the last 14 days - would you be proud of yourself, or embarrassed by your actions?”","Sentiment(polarity=0.25681818181818183, subjectivity=0.4196969696969697)",0.4196969696969697,0.25681818181818183
2020-03-22 22:28:20,Cosplayer from Shanghai learning from Death Stranding on how to stay safe and protected during COVID-19 pandemic. ,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
2020-03-22 22:10:13,Lim Kit Siang is suddenly full of ideas and suggestions (plus criticism) on how the government should handle the Covid-19 pandemic. Why did he not advise Pakatan Harapan two months ago when they were the govt? Why talk so much now when they are out of power? ,"Sentiment(polarity=0.275, subjectivity=0.375)",0.375,0.275
2020-03-22 22:08:46,"When breathing is compromised, using speech becomes more difficult. People using ventilators may need to express their wishes non-verbally. Here are some excellent #free printable/downloadable communication resources + guidance in their use from @USSAAC.","Sentiment(polarity=0.35, subjectivity=0.825)",0.825,0.35
2020-03-22 22:08:17,Welcome to the Twitter feed of the Northern Circuit. We will be providing as much relevant information as we can about the current COVID 19 crisis.,"Sentiment(polarity=0.4000000000000001, subjectivity=0.7333333333333334)",0.7333333333333334,0.4000000000000001
2020-03-22 22:01:42,Hens for Hire Covid-19 Update ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-22 21:44:54,Breaking News....... Adviser to Italian PM exploring connection between #5G and Coronavirus: #Stop5G #Stop4GLTE #EMF #ImmuneSystem #Health,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-22 21:38:50,"Nearly at the 100k! Come on folks, we can do this #BasicIncome","Sentiment(polarity=0.125, subjectivity=0.4)",0.4,0.125
2020-03-22 21:31:29,"Some Good News from a country close to my At 95 years, Alma Clara Corsini is the first cured patient of Covid-19 in the province of Modena, Italy Well done to their medical staff The news is from Gazzetta di Modena, who released the photo below #Italiavincerà ","Sentiment(polarity=0.31666666666666665, subjectivity=0.3111111111111111)",0.3111111111111111,0.31666666666666665
2020-03-22 21:14:38,"Harvey Weinstein has tested positive for Covid-19, reports local media. He is 68, and has underlying health conditions... ","Sentiment(polarity=0.11363636363636363, subjectivity=0.2727272727272727)",0.2727272727272727,0.11363636363636363
2020-03-22 21:13:39,I’m conscious that lots of people would like to see and run the pandemic simulation code we are using to model control measures against COVID-19. To explain the background - I wrote the code (thousands of lines of undocumented C) 13+ years ago to model flu pandemics...,"Sentiment(polarity=0.1, subjectivity=0.5)",0.5,0.1
2020-03-22 20:41:53,"Ireland a nation of 4.8m people has 906 cases of #Covid_19 and 4 deaths. Wales a nation of 3.1m people has 12 deaths, 3x that of Ireland. The difference being Dublin acted straight away and Cardiff awaited orders from elsewhere. #CoronaVirus #CoronaVirusUpdates","Sentiment(polarity=0.2, subjectivity=0.4)",0.4,0.2
2020-03-22 21:27:59,"Harvey Weinstein tests positive for coronavirus in prison, reports say","Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)",0.5454545454545454,0.22727272727272727
2020-03-22 21:11:59,Please note the BASK statement on Corticosteroids and NSAIDs in the Covid-19 Crisis. https://baskonline.com/professional/wp-content/uploads/sites/5/2020/03/BASK-statement-on-Covid-Steroids-and-NSAIDs-22nd-March-2020.pdf,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-22 20:53:57,86 year old mother in law - isolating at home #Covid-19 @haringeycouncil keeping active,"Sentiment(polarity=-0.016666666666666663, subjectivity=0.4)",0.4,-0.016666666666666663
2020-03-22 20:32:57,"6/ Please, look after yourself everyone! Health comes first - COVID-19 is no joke!","Sentiment(polarity=0.3125, subjectivity=0.3333333333333333)",0.3333333333333333,0.3125
2020-03-22 20:32:56,"2/ I have been struggling with Covid-19 for 14 days today. By far the worst virus I have ever endured despite being a healthy individual with strong lungs(no smoking/sport), living a healthy lifestyle and being young (least at risk demographic)","Sentiment(polarity=0.04166666666666665, subjectivity=0.6166666666666667)",0.6166666666666667,0.04166666666666665
2020-03-22 20:25:29,"السلام عليكم This is not something I would usually share but in times like this, I feel that dua would make a huge difference. My father is in ICU after testing positive to Covid-19. I ask that whoever sees this makes sincere dua for his recovery and that Allah grants him shifaa","Sentiment(polarity=0.21931818181818183, subjectivity=0.5488636363636363)",0.5488636363636363,0.21931818181818183
2020-03-22 19:10:01,Park Playgrounds To Close to Prevent COVID-19 Spread ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-22 18:27:33,"UPDATE on coronavirus (#COVID19) testing in the UK: As of 9am on 22 March, a total of 78,340 have been tested: 72,657 negative. 5,683 positive. 281 patients who tested positive for coronavirus (COVID-19) have sadly died. The digital dashboard will be updated later today. ","Sentiment(polarity=-0.04935064935064935, subjectivity=0.46298701298701295)",0.46298701298701295,-0.04935064935064935
2020-03-22 18:18:43,"If Public Health called & told you you had tested positive for COVID-19 &amp; asked you to list all the places you had been &amp; people you had contact with for the last week - would you be proud of yourself, or embarrassed by your actions?” No need to comment just think about it","Sentiment(polarity=0.25681818181818183, subjectivity=0.4196969696969697)",0.4196969696969697,0.25681818181818183
2020-03-22 17:59:02,"Alexa, show me a visual metaphor for Boris Johnson’s response to the Covid-19 pandemic. #TakeItOnTheChin #CorbynMustStay","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-22 17:43:10,COVID-19’s going well ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-22 17:04:08,The total number of people who have died after testing positive for covid-19 in the UK has reached 281 which is an increase of 48 in the last 24 hours,"Sentiment(polarity=0.07575757575757576, subjectivity=0.454040404040404)",0.454040404040404,0.07575757575757576
2020-03-22 17:00:58,I'm not after any sympathy but this week I tested positive for Covid-19 and I thought it might be helpful for people to understand what goes on. I've also got chrobic asthma so I'm relatively high risk. Here it goes..,"Sentiment(polarity=0.19363636363636363, subjectivity=0.5427272727272727)",0.5427272727272727,0.19363636363636363
2020-03-22 15:17:54,NHS COVID-19 ALERT UPDATE. Here is an example of PPE that has expired and with new expiry stickers covering old dates. The complete failure of NHS leadership to plan adequately for this outbreak during the past 8 weeks is a “scandal” of extraordinary proportions. ,"Sentiment(polarity=0.062337662337662324, subjectivity=0.41969696969696973)",0.41969696969696973,0.062337662337662324
2020-03-22 14:16:47,Even the very worst outcomes of the #Covid_19 pandemic are nothing on the scale of what is eventually feared will be the catastrophic implications of climate change ,"Sentiment(polarity=-1.0, subjectivity=1.0)",1.0,-1.0
2020-03-22 13:39:12,"Covid 19 update: Everyone who we liked before the virus is doing a cracking job, everyone we hated before the virus wants old people to die.","Sentiment(polarity=-6.938893903907228e-18, subjectivity=0.45)",0.45,-6.938893903907228e-18
2020-03-22 13:38:47,"Cuban doctors arriving into Italy to support the fight against Covid-19. Throughout most pandemics of the 21st century Cuban doctors have been at the forefront of the medical response, no matter what the country. ","Sentiment(polarity=0.16666666666666666, subjectivity=0.16666666666666666)",0.16666666666666666,0.16666666666666666
2020-03-22 13:14:01,"V proud of my mum this #MothersDay - a consultant respiratory physician on the front lines of covid-19, and her calm and dedicated attitude to the whole thing is the v definition of public service bummed not to be able to spend today w her. Love to all NHS mums (and non-mums)! ","Sentiment(polarity=0.4041666666666666, subjectivity=0.5736111111111112)",0.5736111111111112,0.4041666666666666
2020-03-22 12:55:29,"It’s tough being apart from our loved ones today. Unfortunately, Covid 19 doesn’t take breaks, so we need to stick to strict social distancing. But by staying apart, we can stay safe together. Happy Mother’s Day to all the mums and grandmothers out there. #HappyMothersDay","Sentiment(polarity=0.19074074074074074, subjectivity=0.7000000000000001)",0.7000000000000001,0.19074074074074074
2020-03-22 12:42:10,"In COVID-19 days, how about reading? To help pass the time away at home. The Adventures of Tom McGuire. Read to succeed. ","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-22 12:42:06,North Korea's Supreme Leader has released 100 Lions and Tigers on the streets of North Korea just to ensure that people are staying indoors. We need a president like this man. COVID-19 Coronavirus Ibadan 22nd of March Abuja COZA Croatia Zlatan ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-22 12:08:55,New psychologists for social change blog on Covid-19 http://www.psychchange.org/blog/managing-mental-health-and-psychological-wellbeing-during-the-covid-19-outbreak,"Sentiment(polarity=0.08484848484848484, subjectivity=0.2606060606060606)",0.2606060606060606,0.08484848484848484
2020-03-22 11:43:48,BEWARE: LOSS OF SMELL/TASTE IS A MARKER OF COVID-19 Government and NHS guidelines must be updated immediately to reflect this latest advice from experts. 30% of patients testing positive for COVID-19 in South Korea reported it as their MAIN symptom in otherwise mild cases. ,"Sentiment(polarity=0.3068181818181818, subjectivity=0.5696969696969696)",0.5696969696969696,0.3068181818181818
2020-03-22 11:14:36,BREAKING: First confirmed case of an Irish racer-goer being diagnosed with #Covid_19 after returning from #Cheltenham.,"Sentiment(polarity=0.21666666666666667, subjectivity=0.4444444444444444)",0.4444444444444444,0.21666666666666667
2020-03-22 10:47:46,Love this great illustration to undestand the impact of individual discipline on the spread of COVID-19. #StayAtHome,"Sentiment(polarity=0.43333333333333335, subjectivity=0.5833333333333334)",0.5833333333333334,0.43333333333333335
2020-03-22 10:19:16,Vets working with Medics to find solutions for the Covid-19 crisis https://rvc.uk.com/One-Health-Covid-19,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-22 10:12:13,Here's a thread with a selection of great journalism on #COVIDー19 from around the world. Please share and feel free to add suggestions at the end #Covid_19 1. @nytimes has published a free ebook with the answers to basic questions from its readers. https://www.nytimes.com/article/free-e-book-answers-to-your-coronavirus-questions.html,"Sentiment(polarity=0.4, subjectivity=0.61875)",0.61875,0.4
2020-03-22 10:09:02,"""Please, please, please"" stop social mixing or ""more people will die"" The Mayor of London Sadiq Khan talks to #Marr about #Covid_19 http://bbc.in/2UrfbVb","Sentiment(polarity=0.26666666666666666, subjectivity=0.2833333333333333)",0.2833333333333333,0.26666666666666666
2020-03-22 10:00:55,Some great tips #Covid_19 @DrVGibson @FyldeCoastCCGs,"Sentiment(polarity=0.8, subjectivity=0.75)",0.75,0.8
2020-03-22 10:00:02,"""If there’s a silver lining this morning, perhaps it’s that this is the moment when selfishness starts to become seriously unfashionable"" #Marr on the #Covid_19 pandemic http://bbc.in/2U7fhCu","Sentiment(polarity=-0.3333333333333333, subjectivity=0.6666666666666666)",0.6666666666666666,-0.3333333333333333
2020-03-22 09:53:17,Many of you have been so kindly asking me about my Aunty Jean. I had mentioned in a newspaper and on my podcast that she was poorly with COVID-19. Aunty Jean passed away yesterday morning. Eldest of 3 sisters.… https://www.instagram.com/p/B-CBYYSpuSL/?igshid=5jo5e76xy1uz,"Sentiment(polarity=0.23333333333333336, subjectivity=0.6666666666666666)",0.6666666666666666,0.23333333333333336
2020-03-22 09:40:31,"Staff in the NHS feel like ""lambs to the slaughter"" and ""cannon fodder"" because of a lack of personal protective equipment, says Dr Rinesh Parmar, Chair of the Doctors’ Association #Marr #Covid_19 http://bbc.in/2UrdreB","Sentiment(polarity=0.0, subjectivity=0.3)",0.3,0.0
2020-03-22 09:21:08,We’re starkly realising our public services are drastically underfunded. So here’s a suggestion: before any company receives a penny in public Covid-19 support they must first pledge to scrap any artificial tax avoidance arrangements in future 1/3,"Sentiment(polarity=-0.09166666666666667, subjectivity=0.36527777777777776)",0.36527777777777776,-0.09166666666666667
2020-03-22 09:18:09,Please don’t treat us as cannon-fodder We are over 6000 frontline doctors who are pleading with @BorisJohnson to intervene to ensure all NHS staff adequate personal protective equipment (PPE) when facing the Covid-19 pandemic. #protectthefrontline,"Sentiment(polarity=0.16666666666666666, subjectivity=0.31666666666666665)",0.31666666666666665,0.16666666666666666
2020-03-22 09:09:53,Cummings put two fingers up to Parliament when MPs wanted to ask him about crime in the Brexit campaign. He will not be able to avoid appearing at the inevitable public inquiry into Covid-19 handling once this catastrophe is at an end. Meanwhile he should self isolate for a while,"Sentiment(polarity=0.16666666666666666, subjectivity=0.5638888888888889)",0.5638888888888889,0.16666666666666666
2020-03-22 09:06:56,Here is the full guidance on shielding and protecting people defined on medical grounds as extremely vulnerable from COVID-19 ,"Sentiment(polarity=-0.05000000000000001, subjectivity=0.35000000000000003)",0.35000000000000003,-0.05000000000000001
2020-03-22 07:58:00,After scenes of crowds not #SocialDistancing yesterday we want to urge you again to follow the Government's advice and keep a safe distance from others. We have a shared responsibility to keep London's parks safe for everyone who needs them. #CoronaCrisisuk #Covid_19,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
2020-03-22 07:44:21,This is absolute insanity- & criminal negligence- from the UK govt. ´Taking back control’? Brits told to stay at home while flights from the places worst hit by #Covid-19 are still coming in.,"Sentiment(polarity=-0.3, subjectivity=0.6125)",0.6125,-0.3
2020-03-22 05:13:18,andrea dian positif covid-19 :'( ,"Sentiment(polarity=-1.0, subjectivity=1.0)",1.0,-1.0
2020-03-22 03:18:24,"DOH asking for volunteer doctors and nurses to three covid-19 referral hospitals? No salary grade 15, no hazard pay, maybe no enough PPEs as well? please?! Don’t be too hard on us, we don’t deserve this. It’s like facing the battlefield without anything. @thenursehokage","Sentiment(polarity=-0.14583333333333334, subjectivity=0.5208333333333333)",0.5208333333333333,-0.14583333333333334
2020-03-22 01:21:06,I’ve got 5 people who recently lost their jobs to covid 19 starting my free #Salesforce training course Monday night!! Im so chuffed. Anyone else want to learn? #CoronavirusPandemic #Covid_19 #lostjob,"Sentiment(polarity=0.20833333333333334, subjectivity=0.3833333333333333)",0.3833333333333333,0.20833333333333334
2020-03-22 01:08:19,Classic #trump #funny #banter #coronavirus #meme #comedy #laughter #trumpventilator #QuaratineLife #CoronavirusPandemic #trending #VentilatorShortage #Covid_19 ,"Sentiment(polarity=0.20833333333333331, subjectivity=0.5833333333333334)",0.5833333333333334,0.20833333333333331
2020-03-21 23:56:15,NICE has just published this COVID-19 rapid guideline for critical care ,"Sentiment(polarity=0.3, subjectivity=0.9)",0.9,0.3
2020-03-21 23:12:14,"I just made peace with myself — I don’t think I’m going to see my family in Italy anytime soon. When this is over, I’m not going on holiday. I’m going to to take a plane and hug my grandparents for a long time. To everyone in #Italy — hold on tight and stay safe. #Covid_19","Sentiment(polarity=0.09047619047619047, subjectivity=0.3952380952380952)",0.3952380952380952,0.09047619047619047
2020-03-21 22:44:28,Shit. A friend is going to hospital with suspected Covid 19 tonight. She can't breath. She is 39.,"Sentiment(polarity=-0.2, subjectivity=0.8)",0.8,-0.2
2020-03-21 21:40:22,"Ok everyone, here it is. *The* best video to show you how to actually wash your hands #Covid_19 ","Sentiment(polarity=0.5, subjectivity=0.3)",0.3,0.5
2020-03-21 21:31:00,"LONDON: This is of crucial importance: Do not leave your home unless you have a very good reason. Do not go to work or use public transport, unless you do a critical job. If you ignore this advice, people could die. #COVID19","Sentiment(polarity=0.22749999999999998, subjectivity=0.6616666666666667)",0.6616666666666667,0.22749999999999998
2020-03-21 20:53:40,"You can tell there is something wrong with UK Infection Control advice, when nurses are told to take their Covid-laden uniforms HOME to wash alongside their families clothes.... And refused Scrubs that stay in the hospital and are cleaned there professionally. #Covid_19","Sentiment(polarity=-0.2, subjectivity=0.5)",0.5,-0.2
2020-03-21 20:37:47,If only the government could print masks as fast as they're printing money #Covid_19,"Sentiment(polarity=0.1, subjectivity=0.8)",0.8,0.1
2020-03-21 20:31:29,BREAKING: Paulo Dybala has confirmed he has tested positive for COVID-19 ,"Sentiment(polarity=0.31363636363636366, subjectivity=0.7727272727272727)",0.7727272727272727,0.31363636363636366
2020-03-21 20:27:04,A very clear example of correct #SocialDistancing. Hugh Pym is 2 metres tall. This is what 2m looks like. #CoronaCrisisuk #Covid_19 #BeLikeHughBeTwo,"Sentiment(polarity=0.13000000000000003, subjectivity=0.4983333333333333)",0.4983333333333333,0.13000000000000003
2020-03-21 20:23:29,Our student nurses and midwives have been making a significant contribution in the health care delivery for COVID-19. We are proud of their efforts but their own health and safety will always be paramount. ,"Sentiment(polarity=0.5916666666666667, subjectivity=0.9583333333333334)",0.9583333333333334,0.5916666666666667
2020-03-21 20:09:30,Coronavirus: Two NHS medics on ventilators after contracting COVID-19 from patients ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-21 20:05:17,https://www.propublica.org/article/a-medical-worker-describes--terrifying-lung-failure-from-covid19-even-in-his-young-patients For those younger ppl who think Covid 19 is a walk in the park simple flu for them read this ! France intensive care admissions split 50/50 between those over 60 and under 60,"Sentiment(polarity=0.0, subjectivity=0.17857142857142858)",0.17857142857142858,0.0
2020-03-21 19:42:04,This long-read on #Coronavirus is very encouraging https://medium.com/six-four-six-nine/evidence-over-hysteria-covid-19-1b767def5894 It also suggests that we are dramatically overreacting...,"Sentiment(polarity=0.2, subjectivity=0.3)",0.3,0.2
2020-03-21 19:35:55,Check this out. Help available to anyone who is self isolating. Please please circulate this far and wide! #Covid_19 ,"Sentiment(polarity=0.125, subjectivity=0.6)",0.6,0.125
2020-03-21 19:25:03,"Maybe we should use this as a lesson to stop idolising Instagram stars for looking cute in leggings and start appreciating the real heroes of our world - the doctors, nurses, teachers, volunteers and anyone else who is giving their all to keep us safe right now #Covid_19","Sentiment(polarity=0.37142857142857144, subjectivity=0.5839285714285715)",0.5839285714285715,0.37142857142857144
2020-03-21 19:17:30,"Attended a patient at home. Strong COVID -19 symptoms. Full assessment. Left her at home. Lengthy advice re isolation, the reasons why, the risk, what to expect etc. Did paperwork outside and then she walked past - “I’m nipping out for a coffee and cake” GIVE ME STRENGTH ","Sentiment(polarity=0.10666666666666665, subjectivity=0.31666666666666665)",0.31666666666666665,0.10666666666666665
2020-03-21 19:10:20,So. Word reportedly being shared round medical professionals is that petrol pump (handles) are serious vector for #Covid_19 #coronavirus - use gloves or wash hands when after filling.,"Sentiment(polarity=-0.17777777777777778, subjectivity=0.35555555555555557)",0.35555555555555557,-0.17777777777777778
2020-03-21 19:02:42,People travelling to rural Wales in caravans and campervans to ‘escape’ the virus?? Disgusting behaviour as if hospitals around here aren’t stretched enough!!!! STAY AT HOME #SelfIsolation #Covid_19 #StayHomeSaveLives,"Sentiment(polarity=-0.2625, subjectivity=0.375)",0.375,-0.2625
2020-03-21 18:55:03,"I spoke to my counterpart in Peru today, @GMeza_Cuadra and we committed to work together in the coming days, so Britons in Peru and Peruvian nationals in UK can return home, amidst the challenges of tackling Covid-19.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-21 18:41:15,Four facts about COVID-19 and the Chinese Communist Party. (via @VoCommunism),"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-21 18:32:29,"BREAKING: More than 5,000 people have now tested positive for COVID-19 in the UK. There has been a rise in the number of confirmed cases by 1,035 in a day to 5,018. Read more here: https://trib.al/QwDQaS4","Sentiment(polarity=0.40681818181818186, subjectivity=0.6363636363636364)",0.6363636363636364,0.40681818181818186
2020-03-21 18:12:18,"NHS COVID-19 UPDATE ALERT. There has now been “a marked change in urgency.” More staff are receiving training. But often without any PPE. There is still zero access to PPE for too many health workers, despite the words of Deputy CMO. She has been badly/wrongly briefed.","Sentiment(polarity=0.3666666666666667, subjectivity=0.5333333333333333)",0.5333333333333333,0.3666666666666667
2020-03-21 17:50:20,"You should only send your child to school on Monday if you have to, because your work is critical to our COVID-19 response. If you are able to keep your child at home, you should. #StayHomeSaveLives","Sentiment(polarity=0.16666666666666666, subjectivity=0.8083333333333332)",0.8083333333333332,0.16666666666666666
2020-03-21 17:47:17,James Cook University Hospital Middlesbrough #utb #Covid_19 ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-21 17:45:59,"53 people in the U.K. died yesterday from #Covid_19 But people are flocking to parks and beaches, whole families in supermarkets. Social distancing is NOT getting through.","Sentiment(polarity=0.11666666666666667, subjectivity=0.23333333333333334)",0.23333333333333334,0.11666666666666667
2020-03-21 17:18:14,"Sadly due to the unfolding situation with Coronavirus (COVID-19), we will be temporarily closing John Lewis shops from the end of the day on Monday 23 March. However, we are very much open - you can still order online at http://johnlewis.com. See https://jland.partners/update","Sentiment(polarity=-0.0625, subjectivity=0.4375)",0.4375,-0.0625
2020-03-21 17:17:23,To the pricks who decided to push all the hole cups down whilst playing today. All your going to do is ruin it for everyone else. Stop being so selfish we are doing our best to keep golf clubs open. #Covid_19,"Sentiment(polarity=0.08611111111111111, subjectivity=0.5222222222222223)",0.5222222222222223,0.08611111111111111
2020-03-21 16:15:44,"The Police in London are trying to brighten the mood. The are going up and down the Thames in a police boat playing ""Always look on the bright side of life"" on a loud speaker. How wonderfully British. Love it #CoronaCrisis #coronavirus #COVIDIOT #Covid_19 ","Sentiment(polarity=0.22888888888888886, subjectivity=0.49777777777777776)",0.49777777777777776,0.22888888888888886
2020-03-21 16:09:28,We are in this together #Covid_19 ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-21 15:49:49,My Canadian friend living in the UK was self-isolating for COVID-19 symptoms. Her visa was about to expire but the Home Office said that her self-isolating was no excuse and she should leave before her visa expired. Prioritising immigration control at the moment is pure madness.,"Sentiment(polarity=0.11964285714285713, subjectivity=0.275)",0.275,0.11964285714285713
2020-03-21 15:48:36,Today’s letter to @BorisJohnson raises the issue of adequate PPE for all staff &amp; the immediate prioritisation of testing healthcare workers &amp; their households. Failure to do so puts them at risk &amp; reduces the workforce needed to provide care for #Covid_19 https://www.bma.org.uk/news/media-centre/press-releases/2020/march/bma-calls-on-prime-minister-to-guarantee-proper-protection-provision-for-nhs-workers,"Sentiment(polarity=0.008333333333333304, subjectivity=0.31666666666666665)",0.31666666666666665,0.008333333333333304
2020-03-21 14:55:52,Take a look at our poster! #Covid_19 ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-21 14:54:15,"A coop student of mine in the 1990s who I supported b/c she was on a welfare that just covered her rent but didn't leave enough to feed her, has ordered me a food parcel b/c she said: I am immune compromised b/c of my cancer and shouldn't be in stores. #Covid_19","Sentiment(polarity=0.0, subjectivity=0.5)",0.5,0.0
2020-03-21 14:30:21,"From vaccine development to mathematical models, meet the inspirational #ImperialWomen battling #COVID19","Sentiment(polarity=0.25, subjectivity=0.5)",0.5,0.25
2020-03-21 14:10:23," FALLY IPUPA Fally Ipupa shares his idea, to help the unfortunate ones in D.R.Congo during this complicated period. So, they are able to feed themselves and their families while stay indoors due to COVID-19. ","Sentiment(polarity=-0.15625, subjectivity=0.75)",0.75,-0.15625
2020-03-21 14:03:05,"Steam just achieved a new peak concurrent user record of 22 million, one day after reaching 21 million and six days after reaching 20 million. Global lockdowns and self isolation due to COVID-19 has led to at home gaming becoming a safe form of entertainment to pass the time. ","Sentiment(polarity=0.1922727272727273, subjectivity=0.4359090909090909)",0.4359090909090909,0.1922727272727273
2020-03-21 13:57:50,"#AntMiddleton says “if you’re ‘fit and healthy’ then COVID-19 won’t affect you” True, but youll pass the virus to elderly parents, your relative with health issues or the boy or girl next door with asthma And they will die. But your ‘fit and healthy’ so who gives a shit right pic.twitter.com/JgPTumpg78","Sentiment(polarity=0.24841269841269842, subjectivity=0.42063492063492064)",0.42063492063492064,0.24841269841269842
2020-03-21 13:38:15,"I’m just self isolating here on the stairs hoping that everyone is safe and healthy. Lots of love, Oscar #CatsOfTheQuarantine #catsoftwitter #SaturdayMotivation #Covid_19 #coronavirus","Sentiment(polarity=0.5, subjectivity=0.5333333333333333)",0.5333333333333333,0.5
2020-03-21 13:20:01,The only flight me and the boys will be taking this year #Covid_19 #Warzone,"Sentiment(polarity=0.0, subjectivity=1.0)",1.0,0.0
2020-03-21 12:42:44,CLASS OF COVID-19 BIHHH #leavers2020 – at Dartford Grammar School for Girls,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
2020-03-21 11:57:05,"In the early hours of this morning, my father tragically passed away after having contracted COVID-19. Please keep him in your prayers. This virus is taking millions all across the world. Please ISOLATE and listen to medical advice! إِنَّا لِلّهِ وَإِنَّـا إِلَيْهِ رَاجِعُونَ","Sentiment(polarity=0.05, subjectivity=0.15)",0.15,0.05
